lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0141,AK0145,AK0164,AK0174,AK0175,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,Blank-1x
PC(O-38:3),0.547709941,11.47291721,2.734293043,0.098214956,0.43371029,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4353852.748,2979195.391,4628962.215,2400351.805,3149216.272,3634833.555,2729460.752,848232.3124,1829388.428,3720180.329,3420044.645,51530.90393
PC(38:5),0.546644897,11.83014471,2.7237921,0.098862889,0.435287483,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,5361848.082,3395259.587,6064401.244,2862385.399,4534264.301,4660215.621,3489782.156,1032731.308,2382575.834,4682825.409,4553543.365,57256.98389
[TG(54:1)]_FA16:1,-0.535063279,8.529998493,2.669687883,0.102276079,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,910256.4231,666453.408,734475.5704,734732.2226,402435.4644,252883.9359,190263.5335,145198.9307,256094.3575,260800.6819,345150.3219,26420.66208
[TG(58:1)]_FA18:2,-0.53777276,9.348840684,2.696813715,0.100549012,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,1498106.109,1243511.541,1288904.573,1392333.644,759529.2668,470513.854,377356.7958,233503.0192,545426.1505,418495.6385,567400.335,18057.00131
[TG(60:0)]_FA18:1,-0.536632305,6.630390179,2.685222226,0.101283095,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,251223.7978,161934.9901,192447.2972,195157.9939,103231.0866,61263.68428,52018.22325,43976.44314,67543.68542,62791.22515,88008.82725,12305.66088
[TG(60:10)]_FA16:0,-0.53484203,6.329182698,2.667287872,0.10243044,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,208755.0955,136850.0697,153138.7322,130905.3087,87423.16638,49224.78358,37822.10265,35194.28293,48696.88368,55360.98323,73425.26483,13064.92099
[TG(60:3)]_FA16:1,-0.534890679,6.180392069,2.667751799,0.102400582,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,196672.835,119544.1883,142324.0488,117821.8086,79992.38466,46834.02321,36366.06253,27648.10191,46873.90359,50255.92416,67610.18506,9931.640678
CE(20:3) | 18:2 Stigmasteryl ester | 18:3 Sitosteryl ester,0.540709597,11.05240945,2.665621385,0.102537772,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,CE,4201414.572,2919510.558,3615039.737,1302011.418,1401716.863,1981349.913,1725590.872,1305969.548,2183792.536,1967054.784,2529511.242,112794.7882
LPG(19:0),0.540967018,7.408407706,2.668010339,0.102383946,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,218024.3326,134238.2496,172020.0325,162748.0108,122912.5088,139264.45,108748.5278,87978.30646,128270.6096,110418.608,141922.0707,88345.44666
LPG(20:2) | PG(20:2)_2,-0.536481611,7.635828149,2.683811808,0.101372815,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,1077307.247,161765.9721,224855.3591,289290.26,132086.2279,156586.9706,90130.14777,72346.06555,126013.5469,139728.1287,149554.7921,36097.96265
PC(36:2),0.541391125,11.36724762,2.672271111,0.102110219,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4037765.534,2829150.675,4317721.341,2312315.135,2877041.744,3380361.799,2550449.42,763259.0401,1710275.227,3482278.022,3159434.245,38160.10229
PC(O-40:0),0.541648263,10.95136351,2.674779414,0.101949451,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,2803771.952,2031179.894,3090761.807,1696917.114,2477760.436,2540307.383,1944112.523,311086.6388,1384639.089,2631910.501,2612857.916,26028.24184
PG(14:0),0.543263418,1.355933416,2.681123329,0.101544076,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,1808.00013,2080.620159,2436.520153,2618.140198,2096.10017,1826.720146,1664.020111,1552.020115,1707.940105,1552.600098,1588.440113,1605.320118
SM(d16:1/24:0),0.541084892,11.35403291,2.669282828,0.102302113,0.436076832,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,SM,4028423.297,2774014.312,4347548.56,2310219.505,2798244.255,3365955.089,2507140.248,769683.1595,1681233.002,3498321.52,3072172.936,37363.34271
[TG(60:1)]_FA16:0,-0.534182586,6.21090296,2.660695459,0.102855754,0.436189982,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,191458.075,116710.7684,146079.4499,125260.3276,81612.80582,51026.44392,34189.48201,29721.46217,46764.20357,51218.54407,64217.2652,11866.84082
[TG(60:5)]_FA18:0,-0.532956683,7.099461458,2.648623125,0.103639628,0.438272665,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,370082.4067,220336.7368,281004.2589,229619.5348,157183.3693,89151.88678,65676.54404,49310.0835,91647.78604,103468.6272,133066.3695,14399.04106
[TG(48:3)]_FA16:0,-0.53167547,7.039282995,2.635887668,0.104473656,0.439587675,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,268677.9779,285095.7397,196295.4545,245802.3587,131783.2689,80473.18567,60268.76349,61187.7843,71287.60596,92299.48618,106060.8071,29251.94206
LPC(21:4),0.537090988,11.30737913,2.630457094,0.10483153,0.439587675,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,2410965.668,2766103.726,1975965.78,2776862.471,2502274.928,2045753.989,1805853.657,1104972.205,1768368.394,2483742.105,2201390.005,1066194.002
PC(O-38:6),0.537448682,11.38995899,2.633924959,0.104602843,0.439587675,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4137454.091,2843366.451,4393889.896,2404655.606,2879391.247,3425961.367,2579922.563,782541.2547,1748851.58,3523953.479,3172190.647,49349.96326
19:0 Campesteryl ester_simulated | CE(20:0) | 18:0 Sitosteryl ester,0.535623624,11.09089783,2.616263282,0.10577326,0.44202493,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,CE,4304577.845,2968690.886,3709778.176,1370820.973,1475007.379,2018606.58,1791661.078,1329264.899,2230176.866,2024962.348,2612411.429,112414.7485
PC(38:3),0.534425683,11.62973453,2.604705062,0.106546978,0.44202493,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4460486.321,2976997.471,5163923.983,2519005.294,4182469.097,3996423.989,2995472.653,878579.2801,2073372.986,4079632.436,4047456.447,51096.50342
PC(38:4),0.534353276,11.82316863,2.604007758,0.106593854,0.44202493,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,5231777.562,3365728.645,6048744.148,2846330.638,4660397.838,4574224.573,3426460.719,1013778.578,2370048.217,4703490.065,4561576.451,57586.38458
PS(38:7),0.534599166,9.429486184,2.606358407,0.106435922,0.44202493,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,1171073.604,441808.6572,1018905.626,578426.9584,911720.4462,667582.8261,565793.9218,350496.9626,640270.494,759849.12,791198.2848,48050.22308
[TG(60:2)]_FA16:0,-0.527233768,6.189757764,2.591924235,0.107409774,0.444177986,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,190564.9341,118033.888,142314.409,120119.6087,81414.92535,46554.38269,34372.0228,30052.88208,48912.00386,49359.80328,65933.26454,11103.90083
LPS(20:5) | PS(20:5),0.53086115,7.181186663,2.57031364,0.108886142,0.449042848,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,169998.0929,155882.7908,135690.8909,140383.6498,104989.6477,95486.00684,93130.58691,108484.1874,99807.32605,101797.0881,110607.9485,70418.5249
[TG(60:12)]_FA16:1,-0.523264526,6.420130692,2.553079483,0.110079508,0.449763995,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,230628.2959,133202.13,162609.4331,135364.6098,97717.92749,52929.06335,39823.56282,39523.26257,52171.5441,58757.04401,76007.46574,14104.6411
LPE(16:0),-0.522981792,7.652045977,2.5504509,0.110262783,0.449763995,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PE,409889.9933,458109.9629,316698.7753,471579.617,177252.2938,79992.34532,131612.1282,84849.96667,142702.3089,61943.04409,288814.9644,22936.18158
PC(50:0),-0.523693205,5.978236983,2.557202638,0.109792701,0.449763995,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,126174.47,132297.4089,114598.3275,134341.1276,63712.56506,47304.50305,35899.86245,8820.360653,51371.08361,45353.50352,60687.7041,7126.98048
PI(34:5),-0.523317729,7.807650197,2.553716308,0.110035157,0.449763995,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,82109.46547,662182.5233,530662.7854,456465.3182,43908.30333,72856.60651,131946.4887,235341.3769,156895.991,29931.48222,37804.12248,84625.22752
CE(12:0)_2,0.527312564,8.114139341,2.536519507,0.111239753,0.451456627,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,CE,591483.5,385664.7284,456787.8705,147104.2306,141982.0102,220903.7758,224316.6367,219080.6549,260093.6592,233148.5767,278028.1185,35601.32248
PC(O-38:4),0.527245577,11.43951509,2.53593583,0.111280892,0.451456627,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4339496.61,2901138.943,4645870.266,2429533.532,2998527.381,3541998.209,2642081.43,800752.5095,1778478.86,3575412.463,3408528.137,53607.26337
PC(O-38:5),0.5265092,11.41045924,2.528933543,0.111775738,0.452238594,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,4215223.229,2860646.401,4550376.976,2384205.007,2949065.008,3489354.248,2644726.128,753606.6892,1765852.185,3538166.664,3218808.998,53992.12372
[TG(58:4)]_FA16:0,-0.519678032,6.540785138,2.518218423,0.112537664,0.45240345,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,246123.1178,142932.9305,188601.8329,149494.7306,99709.30795,60788.82333,46042.64359,37112.30276,57006.78378,65517.96503,82759.72571,15429.46101
[TG(60:5)]_FA20:4,-0.519627843,8.118854657,2.517866999,0.112562749,0.45240345,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,713963.7399,404255.0463,643147.886,524456.0403,315050.3267,196872.4506,150750.9915,101757.6267,236665.6755,180726.6712,238541.874,15893.4211
PS(O-40:0),0.525109178,9.103519921,2.515622622,0.112723104,0.45240345,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,884349.9277,376134.604,815630.2623,472820.6093,715546.7493,487790.1672,454481.5393,299653.6829,423535.2902,616229.8435,690024.0706,49734.62341
[TG(58:0)]_FA18:1,-0.518638566,9.381465401,2.508324809,0.113246256,0.45328782,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,1508424.008,1270851.56,1319581.405,1387510.512,782722.7031,495469.1268,390736.2269,242334.7373,551073.4142,431324.5653,574211.7543,20367.22137
CE(12:0),0.523083189,8.165942729,2.496428475,0.114104803,0.455506373,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,CE,598244.0634,398535.7491,455271.3133,148931.13,168155.6323,227487.0359,229821.158,223862.7173,269168.7803,236617.2966,295166.4402,39510.12279
[TG(58:1)]_FA20:4,-0.516176061,7.505831441,2.4844884,0.114973729,0.456540244,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,474441.3559,314875.1653,355694.7251,334422.5621,188212.6511,113215.4877,93615.30769,88671.80743,120666.368,118184.2287,165803.9333,18581.64145
PC(40:6),0.522189941,10.87500715,2.488049113,0.11471384,0.456540244,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,2599071.537,1918259.62,2969278.124,1619795.798,2428746.809,2392760.008,1781074.586,285923.659,1315134.452,2480570.534,2549950.098,25170.64195
PI(34:1),0.521039536,8.53747,2.477166495,0.115510182,0.45745699,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,132617.4883,467968.8918,508598.7383,490293.418,152874.9916,172973.3947,341171.5051,289293.8228,386758.3213,95420.44562,180037.6743,204035.6396
[TG(54:1)]_FA20:4,-0.514842401,8.070724261,2.471697945,0.115912647,0.457839664,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,669759.149,394894.3446,609056.3007,495607.4538,321206.5836,178258.3154,144155.4517,105655.988,225666.9972,176453.494,234442.1963,17521.38136
PS(34:5),0.519486027,8.314849928,2.462573208,0.116587646,0.459293964,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,340854.3597,434462.0593,326417.8265,457717.9146,213670.7153,190264.8131,178997.4534,381905.7463,213884.9169,196246.0741,317171.626,87353.44641
LPG(20:1) | PG(20:1),0.519006653,7.759110514,2.458046688,0.116924104,0.459410455,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,282337.4587,225360.8931,222703.0344,216645.797,167496.3115,153073.49,143178.0095,162440.0713,169398.7947,152002.1504,175068.0927,88001.22632
[TG(50:2)]_FA18:0,-0.512159477,8.278360874,2.446008498,0.117824138,0.461172241,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,629685.7257,608288.1833,507873.6697,742100.2184,337885.9415,241074.6194,139247.2718,129908.209,204070.9727,242711.5189,251137.1175,28638.22186
Cer(d18:1/24:1(15Z)),0.517751538,2.944947133,2.443819458,0.117988623,0.461172241,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,Cer,7137.420509,10010.98077,6387.160492,6909.300545,6979.820419,6178.380451,4314.240288,5393.520416,5571.880398,4931.820366,6844.980476,3519.160255
[TG(54:6)]_FA20:4,-0.511461134,8.986593251,2.439363708,0.118324213,0.461279551,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,988579.8113,1128760.405,766066.4639,1192970.122,577536.4025,379605.491,272960.2978,205595.8754,303935.5233,342116.3998,511206.4944,33546.82233
PC(52:4),-0.510889568,5.612400949,2.433594349,0.118760309,0.461777099,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,96943.78783,94093.54712,86675.66531,100729.9477,52638.18459,37214.16282,27893.26184,7803.980545,40837.44324,31969.94272,44266.62291,7449.30048
PS(O-38:0),0.514641555,9.300660783,2.41736539,0.119996594,0.465375391,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,1078910.948,411146.4543,952621.1803,524850.0958,831268.8585,597393.4637,510634.3168,325505.043,569114.7865,704643.7654,717478.6399,46559.18347
Cer(d18:2/20:1),0.512948696,3.02263657,2.399281156,0.12139102,0.468356589,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,Cer,6281.240398,6785.900478,7475.860527,8148.940609,10185.36072,7116.620541,5174.980354,5174.420364,5836.360416,6126.860443,6024.520473,3516.360249
LPE(20:5),0.512908729,8.293437068,2.40123505,0.121239499,0.468356589,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PE,350301.5278,303741.499,152696.6511,281832.1001,252222.2583,124480.2092,233306.2153,244297.7778,253501.6992,131116.6492,142544.089,211274.1569
[TG(52:6)]_FA18:0,-0.505325535,7.855454771,2.381137174,0.122808121,0.47260606,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,446527.1933,482702.3991,373210.6266,497275.5378,260792.0214,155606.9727,113830.4076,96939.96631,144878.6886,168316.7112,213134.2385,28443.24203
LPE(22:1),-0.504854971,7.532282736,2.376624065,0.123163452,0.472758172,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PE,309904.8038,217333.9745,141386.9317,249014.475,122272.4693,45127.60365,87378.28668,79822.3454,109754.6063,42938.04279,56394.14468,161333.5689
[TG(60:1)]_FA18:0,-0.503054885,6.826176585,2.359707522,0.12450553,0.474261525,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,291752.9034,184139.8131,225209.1184,192505.8328,132359.4507,78345.52618,59013.08499,44165.10341,71990.3438,82002.34601,106746.6681,12329.60088
LPG(13:0) | PG(12:0)_2,0.509008951,6.699915354,2.365124579,0.124074008,0.474261525,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,112291.6077,106959.4675,106034.7679,116446.3483,81508.90607,73240.60553,70776.16568,66803.08447,77886.20532,78184.34509,85185.74536,45520.44366
PG(O-20:0),0.508745737,7.403918447,2.362768488,0.12426149,0.474261525,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,210765.3553,139410.3881,177893.5135,162655.6896,122257.3676,135874.2905,109801.8886,86562.4458,125636.7875,111012.5295,133783.1288,89735.94641
[TG(60:4)]_FA18:0,-0.501183464,6.887091425,2.342185421,0.125912798,0.478404717,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,316420.3196,193561.2556,221759.5331,203682.0764,136565.57,78237.48541,62109.32419,45512.24303,76249.46564,88241.34573,111375.1099,12873.22086
[TG(60:11)]_FA20:0,-0.500522382,7.236410015,2.336037728,0.126410725,0.479080646,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,388612.9653,252417.8387,296552.2007,267593.5394,160843.9919,91586.26542,72682.60536,77876.5265,102219.346,97309.74785,138600.7891,17103.82121
[TG(54:4)]_FA16:0,0.504240381,10.87241006,2.321633157,0.12758601,0.479460162,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,2895898.57,2170089.064,3055942.476,1494179.643,2160555.361,2469302.446,1363445.642,704736.2678,704874.2882,2919554.774,2421120.599,21789.66142
CerP(d18:0/16:0),0.5049767,2.790497465,2.325469395,0.127271823,0.479460162,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,Cer,6219.92038,7617.480556,6472.740459,5332.88036,6116.460438,5278.420357,3784.780254,4195.600292,5211.620331,4177.340309,5410.500378,3842.680252
LPG(20:1) | PG(20:1)_2,0.50391355,7.752762154,2.318578928,0.127836767,0.479460162,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,283265.4558,222056.9939,218650.6578,222321.6517,169557.6904,152705.6713,137791.9895,165551.7341,167152.6904,149262.9519,173022.3335,87822.46655
PC(40:5),0.505222741,10.87486261,2.330595509,0.12685334,0.479460162,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PC,2521842.772,1819054.067,2851711.823,1583262.722,2464613.571,2282471.168,1751813.455,334911.4427,1305282.646,2309250.609,2434342.791,138808.1704
PS(P-34:4),0.503547563,7.326864971,2.315230995,0.128112268,0.479460162,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,238862.8528,169622.7922,191108.6937,178535.053,136044.7892,95012.52716,97413.42755,90521.28625,107709.6891,107992.9274,322380.899,38975.10297
[TG(58:2)]_FA16:0,-0.497067189,6.437848539,2.30380482,0.129057517,0.481793273,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,227087.8967,136814.0888,163705.3709,137872.33,100270.7285,57603.74419,42768.68274,34971.06287,56568.8634,64241.94409,73391.56424,13210.5809
[TG(54:5)]_FA16:1,0.501822113,10.83798312,2.29964154,0.12940386,0.481884523,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,2810047.618,2142683.524,2974751.37,1444622.753,2126375.191,2424764.688,1331821.202,683108.965,693667.919,2855627.04,2333304.544,21799.42148
[TG(50:3)]_FA18:1,-0.495740688,8.419774701,2.291666092,0.130070233,0.483164118,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,664671.1228,673879.149,557341.936,836366.6418,368410.8055,261669.0969,153839.0323,138693.1689,226837.8367,276494.9387,287887.6563,31017.76202
[TG(56:2)]_FA20:4,-0.494441652,7.503308678,2.279625778,0.131083499,0.485722767,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,460828.5065,298090.221,362999.7002,328993.5068,193619.0748,119626.3089,89744.34529,83345.88684,119204.2469,123887.5464,169985.6742,19540.42137
[TG(52:0)]_FA16:1,-0.491213267,7.523093588,2.249943431,0.133619287,0.493896476,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,428422.1515,314656.3608,341810.0435,343381.7401,197842.455,124988.9094,90301.12735,84449.42627,108949.1687,136919.4105,152798.8516,26867.20206
PG(O-38:0),0.495504429,9.123170419,2.242652519,0.134250508,0.495007415,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,988857.8999,370470.0455,856820.1495,447214.1108,733460.2078,535205.4946,451699.9951,280026.9429,497040.0762,605046.0435,652867.4537,40358.74289
FA(24:5),0.494480058,11.12552807,2.233499923,0.135047632,0.496723108,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,FA,3457478.725,3108907.973,1778013.409,3056002.046,1619711.478,1571079.004,1520155.827,1091810.443,2371646.894,1727106.06,3038400.656,505308.3322
LPG(13:0) | PG(12:0),0.493692166,6.600268948,2.226284315,0.135679791,0.496734851,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,103347.7266,98521.68781,99427.5658,113235.6075,78874.06512,71533.96509,63503.88483,60606.74402,74595.94592,72846.60596,80991.06537,41527.92291
PI(30:0),0.493632742,8.539224952,2.225889632,0.135714465,0.496734851,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,171270.9105,548447.5732,531219.1182,633653.0283,178031.7335,179574.7727,388393.8896,380072.4858,440138.3472,121366.0087,152690.3914,112497.4683
[TG(54:2)]_FA20:0,-0.487628123,8.100072332,2.217240112,0.136476837,0.498306889,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,602147.8378,534010.824,475400.6776,580491.183,305251.3578,197216.3942,139646.3882,122164.0703,181592.8328,182427.7525,265963.4408,21502.30136
CerP(d18:1/18:0),0.492085364,2.884857896,2.209689984,0.137146229,0.499532616,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,Cer,6831.320515,9651.460606,6438.740448,6892.720493,6253.860474,5638.660374,4336.600292,5119.220371,5230.600399,4830.860352,5999.540409,3522.860245
[TG(60:11)]_FA16:0,-0.486224949,6.422733467,2.204362403,0.137620785,0.500044454,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,224971.6763,138496.2888,165010.0114,137782.0287,90926.16757,53036.88365,43795.14301,39473.08234,56263.94423,58269.60385,74302.8656,13443.641
LPS(20:5) | PS(20:5)_2,0.488610093,7.195307928,2.181180642,0.139707253,0.505173326,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PS,173206.0111,149906.252,140744.8695,151172.5114,107727.9675,98785.7077,90784.76624,106134.0286,100010.4873,97973.00671,112452.5479,72639.24524
PI(O-40:6) | PI(P-40:5),-0.483971778,14.16611352,2.184157361,0.139437358,0.505173326,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,18881863.52,52573861.89,34899052.09,50085396.16,15791146.78,5284522.487,18418637.44,12683158.18,24228761.71,3396824.104,8068331.099,18200.38123
PI(P-30:1),0.487994133,7.424763719,2.175756749,0.140200537,0.505735431,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,60686.04452,247509.0008,274436.6809,236742.0995,48028.54335,48470.76353,184608.1148,143720.9517,208193.7575,32279.74191,77674.64673,83252.66746
[TG(58:1)]_FA16:0,-0.480630006,6.584284119,2.15392324,0.142206104,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,245730.3968,144132.8314,185605.2528,158177.5304,108610.4676,65998.40445,45755.98367,39325.54297,60991.70496,69294.34521,85795.58502,14935.82108
[TG(58:3)]_FA16:1,-0.482066618,6.440145893,2.166806357,0.141018827,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,222240.735,132183.3686,166769.4731,140554.2298,99068.84775,59216.20444,43410.70349,35693.06247,54001.54393,64837.22484,73246.68533,13777.94093
[TG(58:7)]_FA18:0,-0.480021295,8.11754516,2.148577133,0.142702085,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,735074.6112,421844.2844,576331.5872,492989.7552,319784.4069,205315.7961,133153.8285,98508.54446,180572.3329,235549.5965,263838.3983,19981.6613
[TG(58:9)]_FA18:0,-0.48044025,7.303108208,2.152287686,0.142357635,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,401726.8907,264213.0966,309783.2016,262921.7375,176199.1522,111518.9279,79725.88629,66139.52422,98625.92856,114407.1701,146200.1692,18304.90126
[TG(60:9)]_FA16:0,-0.480039057,6.333411203,2.148592036,0.142700699,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,201717.1934,135988.0098,145757.9297,125367.3089,89807.78629,50503.68318,38804.42285,42571.52306,47833.94254,53154.90352,67810.32507,14348.50113
PG(38:2),0.487278666,10.66262823,2.169537649,0.140768551,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PG,2431627.861,1738628.972,2427637.205,1758245.983,1845608.013,1658685.036,1506940.796,1029482.587,1209299.714,1709244.078,1712724.816,42362.10291
PI(38:4),0.485317136,9.203495553,2.152258343,0.142360355,0.506220428,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,PI,484689.6178,947311.8741,1130708.987,737519.7371,449398.9818,574263.6573,705831.2497,475424.0605,423237.2968,472049.523,482339.8252,14719.18106
[TG(54:8)]_FA18:0,-0.479528501,8.160490858,2.144166968,0.143112699,0.506476856,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,674079.9572,498458.0952,552312.388,526883.4186,341037.9406,213166.8103,143568.4498,115901.6078,172508.9514,218312.0574,278346.4394,22737.52142
[TG(56:4)]_FA18:0,0.483540736,10.36076685,2.13669445,0.143811475,0.507749478,5,6,Genotype_ WT | time point_ healthy,Genotype_ WT | time point_ 28d ISCI,TAG,2073329.5,1543975.809,2137372.273,1068806.899,1515334.3,1700977.781,916918.8504,498416.8949,522614.9384,2066858.847,1671152.699,17229.58138
