lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,AK0135,AK0140,AK0142,AK0157,AK0169,Blank-1x
PG(O-42:2),0.627849081,7.533245558,4.237382838,0.039543079,0.203422645,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PG,231301.5174,208176.4936,153438.1518,218456.9136,203723.1758,191229.5341,233889.0971,166395.5901,238675.1388,174214.7325,254146.0979,32982.28226
PE(20:5),0.62467358,9.449755319,4.194779897,0.040548617,0.207171601,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,338620.4856,578316.9463,617670.1387,649280.5303,304432.5806,577279.9404,592251.7217,562513.5371,529370.8135,552718.8984,308739.5208,494867.6567
PE(38:7),0.624843417,7.8185285,4.196994587,0.040495689,0.207171601,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,122098.2296,319796.0627,315487.8186,342681.2645,133021.3488,324332.3617,334252.843,278639.1798,250117.1023,236345.7361,216646.8734,32494.10233
PE(P-36:6),0.623244058,7.657512512,4.175547175,0.041011318,0.208822935,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,95082.30634,310363.4616,297975.9254,316332.6608,80781.52547,301011.5776,343090.5182,255312.338,219528.2559,216464.575,129633.2076,31606.52223
LPI(20:0) | PI(20:0),-0.629535484,8.097581212,4.150195343,0.041629721,0.211253195,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,575638.1063,652208.5751,605275.6404,235885.2771,94132.32751,828656.0963,81337.72522,290898.6419,306022.8693,143307.6685,158221.5334,22518.12183
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester_2,-0.6282577,10.95553435,4.133703166,0.042037265,0.212600629,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,3727246.261,4115511.911,3701962.596,4198412.091,1501868.722,4971357.478,1231825.109,1573714.737,1668883.451,1797327.679,1198772.639,42416.18307
[TG(54:3)]_FA18:1,-0.625736721,9.660748586,4.10103393,0.042856998,0.216016584,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,3199394.963,1071843.477,960920.0695,1299715.667,710510.5115,1031910.549,783026.2296,425631.6685,463867.3401,439401.9541,950058.4891,127260.4686
17:1 Campesteryl ester_simulated | CE(18:1) | 16:0 Stigmasteryl ester | 16:1 Sitosteryl ester,-0.624651592,10.94592365,4.087043744,0.043213161,0.217080881,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,3709307.355,4125866.031,3659234.208,4170613.144,1463308.743,4943435.303,1306623.117,1576792.732,1665923.241,1783628.925,1102702.853,41545.86303
[TG(56:4)]_FA18:0,0.613752758,10.21075888,4.049598662,0.044181848,0.221204769,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,1898967.924,1088620.486,1185620.054,1503873.32,1151895.379,1903637.501,2190637.189,985834.7047,1293163.694,1144729.315,2196348.839,17229.58138
[TG(54:5)]_FA18:2,-0.621173318,8.427850629,4.042206649,0.044375761,0.22143505,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,1378660.262,479946.5506,398668.2521,542445.9403,289347.7602,476390.8529,333241.3043,197725.8333,187848.5331,188828.0942,412147.5289,48365.48334
PE(O-34:1),0.611150213,6.925003671,4.015148364,0.045093256,0.222905949,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,68429.2645,168615.0717,158902.7912,202719.2334,41393.52242,200980.9535,195705.9128,152616.1891,143972.371,130373.1288,56632.50407,21920.24158
PI(P-42:4),-0.619277694,6.791889373,4.017715493,0.045024663,0.222905949,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,252449.8801,253335.297,218856.5989,110411.3487,50977.62331,275494.0422,57287.88345,108950.1467,110311.7272,41152.42241,82160.52507,15141.00098
PS(P-42:4),0.611072411,7.956051849,4.014251859,0.045117236,0.222905949,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,344002.9866,321088.9648,228863.3578,313538.5245,206419.733,296295.9231,347554.7292,267369.5802,245276.9537,212683.5959,422068.9519,34356.72235
[TG(54:2)]_FA18:0,-0.615997567,9.625214051,3.976088509,0.046150616,0.2265163,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,3055513.47,1049436.705,939584.8994,1239034.268,727714.9479,1038828.148,770701.6809,414103.0115,453742.0117,439888.8311,925616.6776,121732.5697
LPI(22:2) | PI(22:2),-0.616355174,6.839481697,3.980397163,0.046032708,0.2265163,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,260737.5978,275825.5803,221868.7358,93921.38704,44841.34334,283660.583,46519.04326,125360.5712,118036.07,55447.52451,45749.94341,19027.34148
FA(17:1),-0.613278641,10.04571274,3.941549059,0.047107381,0.229860297,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,FA,6716548.954,771425.3326,751581.9731,1475325.991,568285.1837,682397.0009,628173.3427,329672.463,550093.1799,1043993.307,1278099.894,172610.3324
FA(28:0),-0.613187883,11.75894065,3.940419582,0.047139019,0.229860297,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,FA,6368668.794,6862937.622,6316491.172,7491804.383,4022515.541,5780042.118,4162727.565,2058818.825,2211149.5,2119389.836,3327258.303,219020.2945
[TG(60:3)]_FA18:0,-0.609329682,8.550662331,3.891584302,0.048528625,0.235104697,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,631301.803,689648.4933,673007.5036,691821.3533,329077.7444,1003980.865,302771.5406,194133.812,239544.6993,203126.8711,571277.7373,26903.16183
PI(O-34:3) | PI(P-34:2),-0.609586002,6.87848037,3.894630312,0.048440699,0.235104697,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,298994.3801,279248.6953,220956.6375,68358.86496,62505.58446,313061.9191,52456.24377,134501.8295,117790.0082,51765.78386,66295.10482,13664.8211
[TG(60:11)]_FA18:0,-0.606474281,8.288264548,3.855667813,0.049578186,0.239414661,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,612389.0644,642772.4035,622677.7577,619089.21,387054.033,465592.0189,336503.8793,161991.413,188975.0114,179659.1522,427706.013,11866.06084
LPE(14:1),0.599712063,1.228712749,3.848017698,0.049804821,0.239449453,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,1460.560112,1720.28014,1824.820133,1763.560131,1577.740112,1773.220116,1575.500114,1849.900116,1705.840134,1802.880127,1586.380104,1678.020115
LPI(16:0) | PI(16:0),-0.605593703,8.57979338,3.844637888,0.049905297,0.239449453,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,773215.024,893116.3657,665477.8868,444134.3814,291837.3774,933804.7856,278011.6543,367147.2926,351459.9207,179563.91,236047.36,44593.80322
[TG(58:1)]_FA20:4,-0.60078539,7.670236764,3.784566675,0.051727302,0.246610738,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,402655.5079,409023.3543,347024.4303,394848.8069,196874.6351,392881.9114,224866.7764,118713.1272,113191.2094,113574.5096,246495.1582,18581.64145
[TG(60:12)]_FA18:1,-0.600881979,7.934050651,3.785791076,0.051689471,0.246610738,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,452877.8123,489651.7361,493311.8133,488560.7357,285335.5814,365389.14,251236.2582,134767.3293,138495.3117,152100.1918,312872.6052,16510.48122
PI(O-32:1) | PI(P-32:0),-0.59900714,7.837341072,3.762495669,0.052414292,0.249092683,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,794636.192,349505.0647,392532.9249,141290.2502,95976.06671,651800.4224,113396.888,314607.8378,206134.3741,88280.2865,103802.9478,26491.12183
PS(42:11),0.59102725,8.054377629,3.755441143,0.052635905,0.24935427,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,369976.4493,324738.3842,273719.1991,334743.3237,225018.5983,306788.2429,374912.4894,281336.8611,258140.3188,249222.4727,413063.6436,37693.3623
[TG(48:3)]_FA16:0,-0.597067628,7.204196977,3.738415308,0.053174854,0.251112796,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,305007.1801,242664.5364,185423.0929,269252.4588,157614.691,280663.1154,152071.5107,76592.78613,77328.90616,74266.20488,175247.9732,29251.94206
LPI(22:1) | PI(22:1),-0.596560122,7.5092419,3.732176815,0.053373792,0.251259645,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,429495.2469,409635.692,343142.6445,129536.9106,79448.10544,470695.4309,72982.16541,229084.6346,195891.9164,64549.30405,65388.40497,30714.20215
[TG(56:1)]_FA16:0,-0.594660425,8.3325703,3.708835367,0.054125144,0.253997935,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,581435.6597,613873.9223,599556.3004,616033.9899,357472.9591,659495.6431,354192.8069,186505.5096,201721.1967,167650.0129,415628.0278,18662.7614
PS(36:2),0.585984349,9.173608387,3.691728669,0.054682914,0.255813509,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,897848.863,698945.7286,529353.7806,751548.2322,468100.8994,769619.8877,866823.1395,563998.6799,529736.6235,557646.1992,1015644.492,61074.12457
PI(40:2),-0.591131968,7.321351393,3.66542743,0.055552393,0.259071439,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,330516.0802,354295.9451,269750.6013,146592.9299,97050.38583,527904.9776,100660.3664,133264.9495,147991.6912,61607.10417,182788.1738,12092.12078
LPI(20:4) | PI(20:4)_2,-0.589236137,6.607586031,3.642117134,0.056335254,0.26109559,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,196087.998,236004.5735,172687.9534,86513.28667,60862.82407,218152.8932,66537.0455,92995.92627,87697.34497,44016.92288,51981.14354,18842.98106
PE(22:4),0.582352108,6.736074683,3.645872666,0.05620834,0.26109559,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,67286.56501,116493.0095,110262.7885,126637.8489,45575.64264,128978.0083,138451.9509,98947.12671,96463.34497,91988.00635,57062.32452,50285.82289
LPI(22:1) | PI(22:1)_2,-0.587041122,7.447287256,3.615507991,0.057243237,0.264484957,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,414802.9218,396108.45,326597.7207,90843.20641,74849.28561,452413.6527,69689.60481,217156.4587,187402.6757,55693.4635,68905.38544,32898.2621
LPI(16:0) | PI(16:0)_2,-0.585855581,8.55512967,3.601200111,0.057737876,0.265133744,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,772770.7006,911580.0242,657640.5033,423124.3372,282320.3781,895403.3641,287513.9006,353391.7805,355677.7423,196946.2339,209620.0139,39907.44272
PS(O-40:2),0.579095324,7.953458028,3.605431892,0.057591108,0.265133744,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,350805.4864,304731.0201,247814.6591,309534.3829,208578.0159,283804.5618,336005.0218,257824.3218,240849.7169,230464.9965,385254.2299,38487.68256
[TG(50:2)]_FA18:1,-0.582316253,9.33959227,3.558393352,0.059245056,0.269574009,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,1536127.454,1087594.502,1040797.287,1156424.168,666062.2881,1024639.405,591457.8046,356222.5454,366011.8669,487846.9355,646826.7688,95509.14734
lanosteryl palmitoleate | 18:2 Campesteryl ester,-0.582950333,10.99128085,3.566079461,0.058971387,0.269574009,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,4082287.862,4641859.149,3837234.457,4459583.217,1571003.497,3924054.47,1477679.119,1651768.939,1735282.985,1761452.716,1275716.84,39470.20304
LPI(20:3) | PI(20:3)_2,-0.582638208,6.840233479,3.562064904,0.05911416,0.269574009,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,234724.4564,251429.217,207662.9938,99097.34651,73394.10386,261547.6958,72031.86424,114680.8875,111877.5085,52019.80345,45080.70257,23304.48147
Cer(d18:1/18:0),-0.576659901,5.320351797,3.489856761,0.061745927,0.278547195,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,Cer,23409.30161,63382.98434,44351.04387,50301.58347,114944.5061,82409.22528,92057.22559,10314.58075,25663.78204,13592.38089,30683.84208,3574.84026
LPC(2:0),-0.576953441,7.691287431,3.493870933,0.061596397,0.278547195,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PC,67096.22519,502945.7727,407500.627,443095.5501,278609.2629,415207.4469,229172.8354,114138.3267,140266.848,186892.0323,122853.0487,18753.40137
PI(42:10),-0.576567473,6.411311941,3.489068658,0.06177533,0.278547195,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,212017.2953,190849.754,148927.1715,80796.60669,59090.52421,188745.1541,49363.6032,78447.62555,79320.88498,36624.86252,74958.90561,10673.24067
PE(O-30:0),0.569032343,7.426332544,3.481238645,0.062068264,0.279014851,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,139016.0694,258979.7179,224287.3564,271348.1373,68269.3049,252967.9806,263298.1396,202189.5967,188829.3157,196801.1335,107175.1258,29022.20212
PS(40:5),0.568626848,8.35112173,3.476352575,0.06225181,0.279014851,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,464324.2535,405599.4476,310437.4222,424577.645,276603.7546,427435.9489,472320.5114,336042.121,300194.5181,282156.0999,580727.1172,40158.28271
18:1 Campesteryl ester,-0.574412678,10.95196025,3.46365936,0.06273134,0.280324825,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,4002003.944,4477974.755,3672621.907,4339608.172,1518235.576,3820909.724,1406696.652,1641756.628,1707497.104,1712748.758,1219592.428,44848.22305
PE(O-40:2),0.566477267,6.920028252,3.449996926,0.063251887,0.281809748,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,68634.64548,180427.5297,163748.7905,184361.7742,52280.36394,186709.8538,177569.3929,137742.7683,124946.1697,127662.0286,100435.9682,23933.04147
CerP(d18:1/26:1(17Z)),0.566235484,3.443244331,3.442100825,0.063554832,0.282319237,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,Cer,5623.360435,5293.440388,4079.140293,5100.200352,7202.420544,4682.760292,8268.140617,4974.400349,4638.660309,4677.740337,5812.20042,11089.92054
18:3 Campesteryl ester,-0.571039617,10.98605073,3.423594161,0.064270943,0.283990348,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,4045757.434,4580462.106,3777282.473,4373657.011,1635778.759,3889693.06,1567910.276,1641256.635,1707117.055,1767703.882,1238930.479,43290.78319
PE(40:8),0.564214803,7.536097619,3.422579843,0.064310439,0.283990348,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,155040.2126,264052.575,238263.4957,272815.1394,101946.4862,269929.0205,269273.9562,211514.3563,212970.9141,186130.0527,168087.5324,30380.98197
PI(O-30:1),-0.568765986,8.297304271,3.396645954,0.065329131,0.287640322,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,1034944.457,494605.8542,524260.4152,240352.1583,144266.2484,965716.2091,145562.5502,464184.6889,292833.6239,117047.6275,165179.1736,22481.24149
[TG(60:4)]_FA18:1,-0.566928135,8.379614911,3.3750003,0.066192568,0.290587313,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,494062.7439,599448.4604,563449.3825,679073.136,266672.9827,860144.2012,275112.1595,167738.8719,215466.3787,192874.5787,477439.5753,36669.32242
[TG(48:3)]_FA18:2,-0.566016643,8.51880093,3.364295584,0.066624071,0.291626416,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,855180.9586,531740.6946,526310.931,806492.9176,376386.7883,779064.27,462342.9735,257119.6606,190353.615,208871.592,392416.3918,26126.90195
[TG(48:2)]_FA16:1,-0.565481332,8.398048523,3.358003122,0.06687912,0.291889335,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,924643.2753,423145.9915,473709.4098,723547.5403,305964.7195,615240.9206,361226.1423,227480.3766,187620.0948,185196.7552,376655.1672,41236.74298
PI(P-32:1),-0.564290576,6.668774047,3.343846292,0.067456752,0.293554527,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,262833.7784,219312.213,193681.0113,45363.78282,44642.62296,240894.0011,37514.44298,114981.5479,106107.8082,42788.64302,47728.2229,20496.12135
PE(36:3),0.552000371,7.406138493,3.27603626,0.070298518,0.305034438,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,70690.80518,256403.7213,250221.0389,269156.0231,104787.568,251106.0575,259270.972,213838.1115,178901.3142,180109.1899,131519.8884,24313.64165
[TG(48:1)]_FA16:0,-0.556967689,8.394866634,3.258825071,0.07104001,0.305594527,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,927140.2758,425017.0931,478652.4078,707991.5747,304254.7195,609647.6221,356983.964,236880.074,185877.4751,186388.6119,372414.4658,40776.94269
[TG(56:7)]_FA20:0,-0.557699094,8.589506772,3.267300027,0.070673851,0.305594527,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,775495.4989,735070.7075,576329.6162,762067.0456,464256.4272,730879.0046,498530.9553,226539.5551,220954.5341,244849.8557,405705.514,23997.82172
PE(O-38:6),0.550749978,7.220966933,3.261196674,0.070937341,0.305594527,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,87020.30634,220336.3134,204867.0538,236786.1755,81090.02451,229913.2747,233161.4985,164101.132,161102.8112,164389.4329,121899.3291,22679.6216
PE(40:5),0.548822247,7.311842869,3.23841794,0.071930065,0.30790933,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,102247.3075,226303.0567,197434.8917,234041.9159,103368.7071,235327.2565,235677.3196,182392.7723,183140.8128,168056.7917,103579.1677,29124.16217
PS(28:1),0.54869737,9.779404272,3.237065121,0.071989489,0.30790933,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,1154282.491,936486.2373,784325.21,1025745.757,723365.8916,977085.7959,956584.1069,836165.1016,857842.582,585509.2637,1486045.376,248021.8984
LPI(20:4) | PI(20:4),-0.553022442,6.602099066,3.213157202,0.073048403,0.311548316,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,204035.915,222955.8167,175453.3356,86645.04351,55663.54332,214940.3962,66304.12509,98246.8483,94533.66751,41916.62347,44329.2832,18737.34128
PG(O-40:2),0.545300977,7.811829715,3.197050191,0.073771217,0.31373725,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PG,322613.0543,277763.5822,215144.6958,286463.8992,203073.093,244731.476,293947.1577,228868.977,228410.9159,192647.9153,349599.8436,37260.16223
[TG(54:3)]_FA20:4,-0.550752138,8.199165323,3.187319571,0.074211603,0.31471606,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,538237.5794,591879.2017,460818.7155,559761.4797,324293.9194,528491.2113,346140.9225,188983.0112,163604.0707,184475.5907,296988.6802,31430.92239
[TG(50:4)]_FA16:1,-0.549712439,8.052890261,3.175425239,0.074753751,0.316119675,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,760089.0466,405887.0137,369762.0834,491421.7322,261727.9154,392075.708,265902.2604,164359.1896,162078.912,157978.3289,292984.1405,35977.5025
PE(40:4),0.542865144,7.02977451,3.168478917,0.075072333,0.316572627,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,98188.04663,182134.1938,156933.3315,193079.2518,71486.14404,194881.8901,185400.7128,139580.1898,141893.4119,141146.1713,97137.20705,27512.06204
[TG(60:5)]_FA18:2,-0.548692473,8.3488237,3.163806133,0.075287463,0.316588013,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,483650.2998,582859.7252,544275.2419,647077.0552,262136.0365,836343.0181,274442.6578,165529.2909,209925.5125,179947.2132,480712.4008,38377.94241
[TG(50:4)]_FA18:2,-0.544923223,8.477869773,3.120983492,0.077290122,0.321398089,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,880771.2515,482442.481,496037.5922,744768.6122,322796.2805,634169.9905,381142.7267,243409.5198,191507.7906,208580.1724,363424.4834,55874.98419
18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated_2,-0.545000604,10.73602251,3.121913412,0.077246029,0.321398089,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,3305293.135,3949305.086,3111396.024,3649054.771,1356532.741,3225093.738,1372738.161,1388758.97,1439751.315,1478946.155,1060287.562,43657.76313
PE(40:2),0.539115304,7.481996966,3.124914238,0.077103929,0.321398089,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,111659.7669,238824.5772,242014.5338,269176.2208,79770.08578,310415.2041,257914.9983,191333.836,215485.8158,183486.5163,127363.209,34155.56221
PI(32:5),-0.545998123,6.521698871,3.132961334,0.076724255,0.321398089,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,218841.0974,236157.718,194011.3749,41826.70246,38170.70282,205297.793,32142.88247,109988.5076,101112.6869,39266.92253,44674.88342,14061.3009
[TG(52:5)]_FA20:4,-0.54413242,8.426307263,3.112035462,0.077715781,0.322272921,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,812623.4208,555626.907,495045.9841,721343.9017,348568.4661,658809.0251,410894.0463,234109.4578,196307.4927,193777.9125,383296.4666,27916.36182
18:0 Campesteryl ester | 19:0 cholesteryl ester_simulated | 17:0 sitosteryl ester_simulated,-0.542912482,10.73722164,3.098306378,0.078373789,0.324103765,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,CE,3325030.561,3967283.64,3089492.122,3672599.276,1351368.237,3231594.508,1256352.539,1413090.973,1455954.714,1495422.846,1117535.263,39621.24271
PE(18:0),0.534793724,7.210902508,3.074987954,0.079505183,0.327876746,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,133836.5878,199591.0538,172751.1302,208199.8738,75962.48643,191469.8755,208443.5786,162044.1298,149768.8716,143119.9692,108265.687,39639.66263
[TG(54:4)]_FA18:1,-0.538978362,8.812664035,3.054029851,0.080537079,0.328791885,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,1804594.002,626733.1476,497455.7596,692355.6278,425178.2302,615272.3441,475905.9135,256290.7006,266034.7819,246591.7368,603578.4009,44278.60339
[TG(60:8)]_FA20:4,-0.539337259,7.990926642,3.058016235,0.080339698,0.328791885,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,438871.8565,590831.1206,471459.1556,470983.4985,293329.2599,398949.3259,311322.3624,164250.893,148573.8523,152433.0102,291214.6599,14107.28101
PC(50:0),-0.538879894,6.119154421,3.052647908,0.080605626,0.328791885,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PC,44434.00303,164498.5313,147073.9872,138194.0881,81281.42654,127543.2498,88851.26491,48440.66258,41227.4232,43932.96325,57293.84316,7126.98048
PE(38:3),0.533152952,7.154987151,3.056151965,0.08043194,0.328791885,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,96400.48718,208411.2361,193644.1346,215486.9961,73246.70573,209403.3943,209052.4967,154604.1892,158930.8118,151777.3121,104692.5271,26900.30175
LPC(15:1),-0.537404998,8.621523018,3.036416152,0.081415478,0.330295314,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PC,222462.0544,950942.2745,753475.882,842996.6394,525849.7293,771619.759,499950.6756,254543.5134,254366.1151,292676.0443,306186.9042,24600.32175
LPS(12:0) | PS(12:0)_2,-0.537730154,5.43670676,3.039501379,0.081260874,0.330295314,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PS,108676.6691,3439.640251,74788.44378,64815.08386,60919.96462,72641.76429,62828.74461,4942.080418,46291.2437,34193.1022,2595.120201,11291.92084
[TG(54:8)]_FA20:0,-0.536998163,8.141055735,3.031851833,0.081644784,0.330330383,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,TAG,642489.8651,451515.3102,385742.6896,616171.8398,292037.0969,586498.8369,367142.3443,181523.6935,151547.7881,157892.1129,333261.6631,18218.72131
PE(38:0),0.530603419,7.768736919,3.027050022,0.081886774,0.330416442,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PE,168422.3712,311565.4993,280860.8008,331736.203,127303.2688,328866.2632,325067.4842,269066.2191,229446.0338,220609.2952,174175.3528,35317.44241
LPC(15:0),-0.536018319,8.53641457,3.02093678,0.082195974,0.330772507,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PC,205397.3568,906593.2374,718186.8879,800674.9153,489097.7313,730898.4072,474897.0526,234774.9361,244980.2175,286596.2986,276131.1146,20977.2014
PI(P-42:2),-0.534050456,6.292794421,2.998800383,0.083326194,0.334421748,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,193084.2322,168499.2513,127983.5297,58703.86481,56858.62344,183024.7944,48170.90387,73667.06485,73384.64502,35270.88234,62904.84459,11786.92085
PI(30:4),-0.533601983,6.307009997,2.993815636,0.083583009,0.334555518,6,5,Genotype_ cKO | time point_ healthy,Genotype_ cKO | time point_ 28d ISCI,PI,185657.831,199716.5139,158262.5913,36900.36247,34288.10231,175332.0524,36640.36253,91468.20651,83957.12604,29702.3223,41576.26302,13999.18098
