lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0144,AK0147,AK0154,AK0155,AK0166,AK0168,AK0141,AK0145,AK0164,AK0174,AK0175,Blank-1x
LPG(14:0),0.59166119033919,1.3479846361795549,3.173709883594256,0.07483228759199669,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,1716.840129852295,1713.9801216125488,1620.8201065063477,1588.5201148986816,1680.2601051330566,1793.5200958251953,2163.2801628112793,2093.180160522461,2203.920154571533,2457.1601600646973,2052.10013961792,1538.66011428833
LPG(18:0) | PG(18:0),0.6479406132792848,8.630975259363304,3.8098319988473577,0.05095256086236173,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,233936.3569946289,264448.7816772461,163362.53295898438,374081.8248901367,229486.3376464844,328916.1579589844,460344.3684082031,222136.77807617188,400453.5495605469,286690.54064941406,278937.31591796875,256118.97686767575
LPG(20:5) | PG(20:5)_2,0.5813895191569588,6.776675473807245,3.0762820255504555,0.07944193660330251,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,76176.445068359375,67716.624755859375,79091.44500732422,85221.70599365234,75917.82580566406,87572.147216796875,125400.2294921875,109325.40692138672,96857.9457397461,108747.78778076172,82810.5054321289,52225.883728027344
LPI(18:3) | PI(18:3),0.6422866160988077,7.442368856044101,3.744531381917568,0.05298058159679676,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,116756.46618652344,231217.97869873047,149308.6893310547,224910.23699951172,85463.36492156982,87516.30564880371,155629.93084716797,214615.07830810547,246102.1779785156,269297.6181640625,101920.42709350586,24722.20149230957
LPI(18:3) | PI(18:3)_2,0.5898945938292669,7.447119337366593,3.1658944094597246,0.07519123933047829,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,117874.5064086914,225266.71697998047,146855.56970214844,211688.29370117188,85511.86474609375,99983.20712280272,169101.01121520996,219345.0134277344,251463.31506347656,277607.29803466797,98647.707736969,25615.88174438477
LPS(12:0) | PS(12:0)_2,0.6308712446790259,5.615420929638621,3.614108455157748,0.057291421536663105,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,54492.60446166992,28270.242206573486,45009.08343887329,54440.58345413208,21882.38121032715,41427.48300552368,99086.04722976685,113849.02658843994,30433.242462158203,26730.742218017574,10360.160930633543,11291.920837402344
LPS(14:0),0.582464603848644,1.6435441334373857,3.0794106967656205,0.07928925005916848,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,1917.4801330566409,2193.8001594543457,2323.3601684570313,2072.1001319885254,2050.4001388549805,2377.9401664733887,2411.7402000427246,2427.400161743164,3062.220199584961,3755.760265350342,2554.7802085876465,1648.1201210021973
O-(13-carboxytridecanoyl)carnitine,0.5955235139798463,10.29406222594901,3.2259196824124956,0.07248107247113263,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CAR,1147155.5057373047,1036966.4750976563,901662.4818115234,1106869.47265625,1241683.352294922,1246087.1813964844,1416056.5943603516,1531802.4368286133,1303397.835205078,1586362.5034179688,1309095.473571777,148203.68967819214
O-palmitoleoylcarnitine | trans-Hexadec-2-enoyl carnitine,0.6326557687011677,10.072019282119955,3.634771612420081,0.05658436755440945,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CAR,980346.4486083984,920772.770263672,744025.35107421875,966973.646484375,1018722.443359375,1109362.9113769531,1160456.5203857422,1221715.8950195313,1100129.718383789,1433506.9295654297,1066111.3371582031,147515.65116119385
PC(34:0),0.6340323713121588,11.278733014833943,3.650394587079063,0.05605592942074662,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3171832.7435913086,2477021.500732422,712100.3648834229,1564165.4142456057,3370390.698852539,3217459.758178711,3412272.112915039,2316965.523864746,3831806.577392578,1848333.737365723,3103933.510498047,35068.68243408203
PC(34:1),0.6327397479399441,11.25774320827655,3.6357363050919957,0.0565515847345349,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3090361.4467163086,2411189.0759277344,718289.1856994629,1566779.551696777,3346560.353881836,3168820.830688477,3356473.463989258,2232294.9916992188,3874880.125610352,1816527.2657470703,3046089.520263672,32350.02236938477
PC(34:2),0.6234886410219163,11.248783296408831,3.531660108768847,0.0602074769315442,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3046965.0088500977,2423174.873901367,717388.9480285645,1547010.259399414,3303730.4842529297,3133785.026184082,3283868.404296875,2238602.0737304688,3865663.841918946,1801434.290374756,3077183.5341796875,32992.38232421875
PC(36:4),0.6143032892813421,12.167385381714498,3.42977249444432,0.06403092134992269,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,5871405.303955078,4564536.532836914,1349860.6924438477,2911549.906982422,6200443.825927734,5874787.123657227,6490797.688232422,4231540.994506836,7562902.113525391,3383237.0369262695,5607533.167236328,45916.02331542969
PC(36:5),0.5873619474785978,12.079385159943083,3.1392293932254454,0.07642991103288767,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,5629292.475830078,4166112.9711914063,1248822.536071777,2697106.017211914,5796766.241943359,5488259.391235352,6336148.399780273,4064099.88684082,7164140.031860352,3351361.045715332,5154311.179443359,47576.383239746094
PC(36:6),0.6232088140849532,11.807751324731413,3.5285376706015086,0.06032096738271079,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4633737.156005859,3534661.3237304688,1096987.4686889648,2261754.864074707,4869907.77355957,4447913.604614258,5206916.737426758,3437297.5404052734,5763961.594970703,2824609.494995117,4065790.831054687,45957.18322753906
PC(38:7),0.6223413740880338,11.791836002932193,3.5188576915979866,0.06067425197601182,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4624751.686157227,3394504.0751953125,1043733.3131713868,2332611.160888672,4824725.19152832,4401722.087402344,5221588.732299805,3533076.0654296875,5738521.667358398,2930173.5317382813,3757821.6918945313,53051.943359375
PC(38:8),0.580452761317549,11.595991666368732,3.066721005458021,0.07991050356586737,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4005719.989379883,2988250.444580078,927825.7032470704,1962407.1947021484,4184358.563354492,3696890.576904297,4711638.726806641,3274253.0274658203,5018410.587402344,2672175.991821289,3212764.4731445313,52666.083251953125
PC(40:10),0.59871660949629,11.07092025281632,3.2601598499459215,0.0709822066384775,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2737490.8485717773,2076231.0833740232,573820.0663452148,1475207.331237793,2813032.889526367,2802506.4494628906,2945705.067504883,2158563.916015625,3288660.062866211,1726701.2225646973,2655875.1524658203,35397.58264160156
PC(O-36:2),0.6096567155861605,11.213457692862569,3.378770449955482,0.06604130585604352,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2989765.795715332,2338834.5236816406,687130.2514038086,1481379.2449951172,3178805.419311523,3107674.313232422,3369846.122314453,2177112.0314331055,3778304.0971679688,1770379.1478271484,2950797.919189453,37861.302490234375
PC(O-36:3),0.6057127958532864,11.25669415501288,3.3357757608464453,0.06778843304128285,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3046962.6411132813,2426638.535888672,685566.8362426758,1567703.4855957031,3304322.690673828,3165415.224609375,3436441.8752441406,2254428.722595215,3866080.545410156,1848740.84375,3079532.6599121094,36524.70227050781
PC(O-36:4),0.6470950025671846,11.380154120441617,3.800116511876695,0.05124901659763126,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3346297.7895507813,2715573.115600586,773741.24853515625,1677818.4217529297,3631748.899047851,3453321.7657470703,3616643.0646972656,2425201.3806152344,4177803.719116211,2006869.8702392576,3263267.977294922,40997.84295654297
PC(O-36:5),0.6359069951043876,11.353493533948953,3.6717034911271185,0.05534359268010169,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3339110.5915527344,2591614.0659179688,757661.4063720703,1653201.5565795898,3565773.5118408203,3380768.30859375,3591358.7877197266,2403889.569519043,4111731.22265625,2006440.8118896484,3193905.1098632813,37368.78271484375
PC(O-38:0),0.6361577500112853,11.807041626862173,3.6745607038174057,0.05524881110378076,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4736236.395629883,3507070.155517578,1004095.9907531738,2331439.4884033203,4929344.710327148,4415949.735961914,5289703.172363281,3577677.3974609375,5635289.271240234,2909522.833618164,3844515.693603515,49674.603088378906
PC(O-38:1),0.5771003585074619,11.593775976538476,3.0318362383841304,0.08164556873591278,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,4039603.617675781,2979796.3491210938,898538.8949584961,1976313.5848388672,4159882.362548828,3692309.7255859375,4780418.926635742,3243295.3767089844,5003081.199707031,2649150.7505493164,3227990.291015625,48770.76354980469
PC(O-40:2),0.5811554945938662,11.003794987517065,3.074054883501958,0.07955081938978438,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2585402.220977783,1957894.106994629,568465.861114502,1358332.0362854004,2680688.606567383,2723579.5478515625,2859765.4927978516,2040389.3767089844,3108231.3984375,1673861.9993896484,2605250.262084961,28992.68207550049
PC(O-40:3),0.5992273825524884,11.06843902450255,3.2656519088777713,0.07074489871962446,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2749309.6307373047,2051561.6471557615,579276.2565155029,1463181.6138916016,2793775.3861083984,2827196.1650390625,2929677.7967529297,2124666.1489257813,3260088.142944336,1738482.3706359863,2683150.805053711,35153.16212463379
PC(O-40:4),0.5939095028549626,11.095590719587273,3.2086906346376054,0.07324807861337437,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2788565.3442382813,2071280.4759521484,602389.9869995117,1479710.6032714844,2821878.590209961,2872863.037597656,2971971.397216797,2182530.1005859375,3268941.038330078,1802488.3479614255,2734248.8415527344,51790.263664245605
PC(O-40:5),0.6110815361898588,11.06831643747077,3.3943676591152325,0.06541944258633008,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2766542.05078125,2047562.647583008,604164.631072998,1469212.7004394531,2791343.642211914,2755173.6052246094,2931142.356811523,2146557.618041992,3233023.588989258,1755047.6691894531,2591182.0986328125,51140.32353973389
PC(O-40:6),0.6251057225753739,11.090390261931502,3.5497463155770674,0.05955455458598266,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2766324.106323242,2115221.4916992188,615333.8614807129,1474358.5502929688,2858296.0595703125,2858296.626525879,2930231.682861328,2149659.9490966797,3300123.4587402344,1760714.077697754,2634120.332885742,46563.84338378906
PC(P-36:5),0.6229258459262449,11.303363435189672,3.5253759839979466,0.060436116324417206,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3229574.441345215,2505431.608276367,724949.3450927734,1598736.5118408203,3446065.4619140625,3220067.115234375,3491044.0830078125,2355940.900390625,4005601.090576172,1912342.064086914,3112323.1721191406,32240.802276611328
PE(O-18:1),-0.5987813356922571,8.043082203849139,3.34300997624905,0.06749104175557492,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PE,132732.73022460938,180464.6514892578,132201.11041259766,239626.6176147461,124342.90674591064,144312.19317626953,645419.5734863281,498478.8514404297,397377.700378418,584710.0211791992,309101.3628540039,32434.501983642574
PG(38:7),0.5767968351003977,9.236727983823833,3.0286609270624467,0.08180550510075013,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,603180.4843139648,499877.28771972656,307034.1407470703,571177.52880859375,664112.424621582,690906.0323486328,1005818.8151855468,389448.0026245117,867329.4328613281,467678.92791748047,798848.7420654297,42770.442932128906
PI(38:5),0.5871713936183861,7.908095482482956,3.137138544687332,0.0765279605564033,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,207109.81033325195,283934.9409790039,221520.01300048828,219203.4541015625,195904.39443969727,146747.13148498535,171100.0512084961,384025.4846191406,443229.6753540039,351072.28427124023,115115.62773132324,13214.040950775146
PI(40:1),-0.5689092750868098,7.241680036626814,3.0179222340520937,0.082348909423042,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,50535.404514312744,131111.72900390625,100520.42834472656,181697.2693786621,34288.361892700195,48709.72370529175,206553.37742614743,343982.4907836914,360259.32608032227,373304.4896850586,122096.5298576355,13946.52087020874
PI(42:11),-0.6003626245330076,7.6567393499467045,3.360648358371691,0.0667717749097828,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,79650.08415985107,177958.29162597656,125735.4292602539,198256.87353515625,48629.52313232422,112425.04889678957,307351.80449676514,503398.78479003906,455461.4379272461,493008.6385498047,168564.25100708008,11494.880847930908
PI(O-20:5),0.5882189899899231,8.8185118885806,3.1482195244061604,0.07600985862908112,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,199539.19885253903,434741.02575683594,305525.96240234375,413658.1622314453,139513.14979553223,169941.2716217041,241410.477645874,410549.2728271485,556968.5306396484,526615.4429931641,179311.04858398438,303411.39541625977
PI(O-40:5) | PI(P-40:4),-0.634840896427679,10.179067070537494,3.757369296741672,0.05257523485771357,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,350889.2542114258,1076222.825805664,782626.408203125,1406690.3049316406,214662.97387695313,357457.9249267578,606953.9013061523,3802736.1381835938,2230980.6020507813,3565148.1352539063,938635.8067626952,39443.00280761719
PI(O-42:4),-0.6186220801650961,7.048116519588327,3.567888785582909,0.05890716026686558,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,47927.42277908325,117057.44966125488,93008.1669921875,136715.1081237793,30269.9421043396,40908.92261123657,202561.13286590576,316022.6217651367,305621.1484375,318142.8032531738,109554.86598205566,11832.28092956543
PI(P-42:6),-0.577161666729926,14.08970084418187,3.1062155357904224,0.07799399002076657,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PI,5488743.685272217,17806965.823242188,9568005.798706057,24593518.99761963,3660108.020301819,5187737.483612061,27617184.294403076,42098946.052856445,38087157.85449219,42162627.08642578,18368203.492095947,36373.202629089355
PS(34:5)_2,0.595968556561685,8.453741932990932,3.230631682286912,0.07227280614175824,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,237889.59887695313,194016.8741455078,452685.552734375,235462.89819335935,221254.87255859375,343542.5686035156,339185.80194091797,433991.1251220703,325242.5031738281,604333.46142578125,224924.5960693359,83305.90612792969
PS(40:0) | PS(P-42:6),-0.6097807433911843,10.85805952445098,3.4669227660342585,0.062607679174864,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,1028067.938232422,1103377.0285644531,605362.1652832031,1923869.0153808591,958185.2294921876,1079721.3706054688,4900518.460693359,2168572.590576172,4717065.0263671875,3836524.4721679688,1587413.0502929688,303136.4997558594
PS(40:0) | PS(P-42:6)_2,-0.6117248528402419,10.652792137155071,3.489039785839849,0.061776407372537735,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,923498.1926269532,960178.59228515625,535449.1105957031,1664650.0808105469,857278.64794921875,937117.6887207032,4264388.765136719,1911984.5600585935,4173014.7041015625,3348010.6303710938,1417072.6506347656,222238.4541015625
PS(O-40:5),0.6455218301965546,8.822860712846648,3.7818860512197716,0.05181022980735763,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PS,389776.9641113281,377551.7406616211,279590.1179199219,361394.7412109375,551311.1244506836,545572.1223754883,690660.8839111328,315681.82385253906,636112.1254272461,382407.2297363281,534094.9716186523,40519.42272949219
SM(d18:0/20:0),0.6381512859841719,11.27570741646726,3.69729190855287,0.05450085761935356,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3158702.6171875,2480143.814453125,719515.1659545898,1571514.2670288086,3352407.7928466797,3209658.3073120117,3389811.398071289,2315818.2873535156,3855315.5471191406,1834050.3240356443,3068650.0739746094,35430.88220214844
SM(d18:0/22:0),0.5823252134586573,11.374792449389517,3.0862886386021273,0.0789547004615574,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3417641.485900879,2603952.094604492,770861.6439819336,1750755.454284668,3567879.7181396484,3168043.28515625,4058220.943847656,2738333.710144043,4375296.511108398,2291770.64654541,2758262.4256591797,36162.06246948242
SM(d18:1/20:0),0.6333543007915959,11.223990604878354,3.642701466276776,0.05631548733821439,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3011203.873901367,2372495.604614258,695489.3355407715,1508517.3922729492,3268107.765991211,3113622.044067383,3232399.4141845703,2167475.276489258,3781528.892211914,1777772.9310302734,3004853.092529297,33925.90200805664
SM(d18:1/24:1)15Z)),0.6289939011688731,11.344973253664962,3.5934200400370173,0.05800874509845685,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,3321378.027648926,2541559.082885742,734510.6022338867,1712405.637084961,3452855.6939697266,3409372.7557373047,3514312.916381836,2461524.392578125,3964204.290527344,2050984.7618408203,3219296.7573242188,46119.323303222656
SM(d18:2/22:1),0.5982712721010376,12.183510133748664,3.2553816520456103,0.07118936296670642,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,5987947.400024414,4552836.20324707,1302488.1029663086,2885640.4736328125,6322358.046630859,5945221.619018555,6639838.362670898,4295638.350830078,7504352.670166016,3437257.472229004,5846975.031005859,46068.323181152344
SM(d18:2/24:1),0.5764393114346134,11.733435494952774,3.0249807570326084,0.081991293639644,0.4119553089971299,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,SM,4362329.591430664,3257252.085571289,995645.812927246,2274824.5739746094,4351186.547729492,4373956.0732421875,4736823.3828125,3100743.876220703,5517486.356689453,2615094.4806518555,4406420.903808594,51917.06359863281
[TG(56:8)]_FA18:0,-0.5675711027011392,8.339925936034355,3.0038303065357472,0.08306791511675839,0.4131317904644096,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,239660.0521850586,157415.29162597656,106141.32763671876,223775.8980102539,240572.5571899414,295517.80282592773,928914.0216064452,472250.3321533203,729198.8576049805,541173.1200256348,387864.3274536133,23188.56172180176
[TG(60:7)]_FA16:0,-0.5663769408827284,6.54863537375304,2.991040946429422,0.08372633138626172,0.41502754332858877,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,59380.76426696777,45218.44271850586,36954.4626159668,59418.10391235352,66183.02432250977,81444.44509887695,245498.15673828125,152935.95156860352,178259.49322509766,166705.15252685547,106340.62727355956,13591.220901489258
[TG(60:11)]_FA18:0,-0.5638148421897267,8.025673262333825,2.964205081354521,0.08512628851324702,0.41667395887701675,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,218524.7152557373,138062.5476989746,92170.70695495604,157453.1498260498,187391.33169555664,231416.7341003418,667218.1061401367,495359.7122192383,504651.9249267578,492800.15994262695,313659.7976989746,11866.060844421389
LPC(7:0),0.5715995730141656,7.390560881472343,2.9748659259111596,0.0845671337746784,0.41667395887701675,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,129130.20971679688,120268.74938964844,33574.242279052734,144171.17065429688,118932.06848144533,137630.93041992188,149226.7509765625,146392.99047851563,142855.47021484375,156986.1337890625,126973.4285888672,104613.18719482422
LPG(20:5) | PG(20:5),0.5705369022736636,6.803087588718241,2.9638853171356914,0.08514312158148091,0.41667395887701675,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,74310.62634277344,72550.42529296875,79052.92590332031,80388.40625,79338.086669921875,86812.94647216797,120711.82818603516,113883.0887451172,100529.9073486328,110768.02703857422,82574.92639160156,55369.52380371094
PC(38:9),0.5699488756428527,11.508247812777903,2.958064523198118,0.08545017059134545,0.41667395887701675,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3783669.7044677734,2791587.627563477,861509.8785095215,1870744.9630737305,3925765.252685547,3439785.998901367,4437038.441894531,3048323.033203125,4743296.772705078,2459474.766479492,3125072.0522460938,50150.62353515625
PC(40:9),0.5700478100738825,10.996829700577038,2.959076358587481,0.08539671002259293,0.41667395887701675,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2624972.131164551,1900886.8580322263,541235.4888458252,1380600.167541504,2661749.5272216797,2697735.313964844,2860045.3911132813,2066254.7486572263,3105081.477294922,1656175.3817443848,2608032.9458007813,25843.321891784668
[TG(60:3)]_FA16:0,-0.5616207407544215,6.329603995582226,2.9409999356664684,0.0863572580603075,0.4170219848912269,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,49658.423263549805,35482.86299133301,28784.642059326172,54675.063903808594,58339.32443237305,72887.64492797852,217151.35440063477,124756.89001464844,156068.51263427734,130241.3281402588,94539.30651855467,12869.70085144043
LPG(20:2) | PG(20:2),-0.5623440732954395,7.637246497318614,2.9487356842905683,0.08594477117935002,0.4170219848912269,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PG,153627.59127807617,80559.8869934082,77548.76501464844,124559.21032714844,132603.88864135742,146548.0112915039,1080247.2697143557,163792.7491455078,213340.2734375,286966.36111450195,130874.31127929688,41891.342864990234
PC(40:8),0.56876157472384,11.017900912466592,2.9458995515014976,0.08609575184692735,0.4170219848912269,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,2635041.7450256348,1957813.184509277,570985.9511871338,1393621.4115905762,2690318.551635742,2714222.5227661133,2892404.6643066406,2109835.573059082,3167905.516723633,1705270.265411377,2620200.083984375,25965.421997070313
[TG(58:1)]_FA18:0,-0.5598573898589363,8.468822410369038,2.9227763707749546,0.08733747303380568,0.417713089877339,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,257441.90174865723,193604.21295166016,120583.44970703124,263830.8393249512,242276.09561157227,322701.78662109375,866504.6510620117,649026.7476501465,713760.9880981445,705808.920501709,422428.23471069336,15912.401306152344
[TG(60:6)]_FA18:0,-0.5601774706749577,7.280575538696798,2.926042145254541,0.08716093028755792,0.417713089877339,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,101254.06805419922,75296.90495300293,58882.9641418457,108649.88729858398,115347.40985107422,139713.18855285645,401694.90911865234,263836.27770996094,314020.2003173828,282564.24153137207,183334.27499389648,13858.880966186523
CE(14:1),0.567513806551431,8.027872652689327,2.9330794934759865,0.08678181416496841,0.417713089877339,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CE,212410.25262451172,202104.05450439453,210948.05401611328,247640.47924804688,230008.0352783203,262053.49740600583,514558.01794433594,366456.5667114258,413623.6901245117,135030.92964935303,150148.43026733398,33754.40241241455
[TG(58:2)]_FA16:1,-0.5586030430804712,6.5623216812352805,2.909528370877524,0.08805762218445128,0.41981611595580753,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,60295.22467041016,45037.94317626953,40571.90264892578,53129.02407836914,68602.88516235352,80502.00576782227,240387.15866088867,155356.1499633789,183328.1521911621,154843.82969665527,111100.3074645996,15323.70101928711
[TG(60:2)]_FA16:1,-0.557742986797359,6.208400607100391,2.900520423231683,0.0885509592483476,0.42082789204690907,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,50535.563064575195,36176.50263977051,29418.76171875,43804.46353149414,51390.94358825683,64708.94480895996,204730.755859375,119905.12869262695,144577.4518890381,120051.60844421388,82116.34577941895,10794.940719604492
CE(20:2) | 18:1 Stigmasteryl ester | 18:2 Sitosteryl ester,0.5617745195605274,11.090717593410112,2.874818737429451,0.08997510545734665,0.4248982109452616,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,CE,2024772.1220703125,1784997.0583496094,1345383.860107422,2254503.8818359375,2043700.0700683591,2605648.806640625,4396569.5673828125,3040737.1506347656,3734481.5161132817,1252337.7398986816,1305868.1267700195,120097.84827804564
PC(O-38:2),0.5619509736578953,11.515068692208049,2.8766056055465015,0.08987529479817619,0.4248982109452616,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,PC,3794479.1204833984,2800290.5428466797,855196.8753051758,1891486.5412597656,3911994.217895508,3482480.5966796875,4504896.771728516,3094711.5645751953,4775913.342285156,2536513.4420166016,3090294.7556152344,47799.44323730469
[TG(60:4)]_FA16:1,-0.5493859069808491,6.2998746142085125,2.8142928014062094,0.0934280633850658,0.42687303281355155,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,TAG,47822.34341430664,36929.20262145996,32673.062255859375,49420.96447753906,55298.00367736816,72767.7852859497,208889.7548828125,130997.74829101563,146198.98959350586,135482.92978668213,88680.60606384277,11775.980743408203
Cer(d18:1/16:0),0.5559493415472511,4.789452195831985,2.8154949122614426,0.09335809897892532,0.42687303281355155,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,Cer,39606.22258758545,19457.661350250244,13537.140907287598,31385.122219085693,15109.721332550049,23158.961868286133,32350.302307128903,21050.001831054688,20226.401390075684,33617.94189453125,41140.842487335205,5493.520320892334
FA(18:2),-0.5498790920060971,9.893514077418748,2.819584772689268,0.0931204900946308,0.42687303281355155,6,5,Genotype_ WT | time point_ 28d ISCI,Genotype_ WT | time point_ healthy,FA,172735.37169647217,7953.320552825928,9033.100677490234,8685.620586395264,3199785.805130005,16305.48127746582,1423201.863647461,2159391.643737793,774634.73876953125,2530091.049926758,1219379.9229125977,191511.09341430664
