lipid,logFC,logCPM,LR,PValue,FDR,Length1,Length2,Title_1,Title_2,type,AK0135,AK0140,AK0142,AK0157,AK0169,AK0139,AK0161,AK0170,AK0200,AK0202,AK0204,Blank-1x
PE(38:0)_2,0.4828267562669998,7.729953963792059,2.5063748457114343,0.11338649348661992,0.3947432110452791,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,317002.8030395508,270218.1612548828,221020.21435546875,213371.51586914065,170213.53063583374,174771.6325378418,317445.3833618164,287916.4196777344,339648.5002441406,125716.86846923828,321270.3044433594,27809.92204284668
[TG(54:8)]_FA18:2,-0.48640398377964733,7.585727682212113,2.492534273344063,0.11438740067466945,0.3963265115137093,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,213957.19317626953,114621.94927978516,110458.3674621582,119453.96826171876,216710.36053466797,364213.0858764648,351364.56915283203,270075.1160888672,361702.50692749023,205217.43365478516,331320.08294677734,28328.581756591797
[TG(60:1)]_FA20:4,-0.48606469443773026,8.062205378168063,2.4891238672389595,0.11463552403836748,0.3963265115137093,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,302278.4205169678,172102.6125869751,159636.73039245603,154551.25390625,372165.8678588867,515791.3410797119,550309.0630493164,517307.71450805664,498742.6160888672,306922.72395324707,382174.7415161133,12311.120903015137
O-oleoylcarnitine | Elaidic carnitine,0.4811714011101433,12.044782324555994,2.489288608485368,0.11462352468877046,0.3963265115137093,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CAR,4318063.413330078,4828490.96484375,4087918.372070313,4346792.45703125,4198776.052001953,4414064.373779297,3328591.1708984375,3426781.98046875,4009535.6228027344,4407352.1142578125,8433699.83203125,1027604.6534309388
[TG(54:8)]_FA18:0,-0.4842496981662796,8.350316712767993,2.470757988643072,0.11598198038467114,0.3982225335684695,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,376631.46279907227,188176.37399291992,193541.01272583008,201276.91473388672,436946.3314208984,704535.6047973633,618689.1286621094,500476.6016235352,616751.22802734375,355802.1042480469,563133.8801269531,22737.521423339844
Cer(d14:1(4E)/22:0(2OH)),-0.4842755511411806,7.842534984222602,2.4709975128644155,0.11596430822658939,0.3982225335684695,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,372991.6065979004,110971.12882995604,121267.8091506958,96793.18633270264,313618.48205566406,466850.77812194824,383450.14851379395,350925.6017150879,385439.569442749,347438.2082977295,353436.0656013489,18859.581451416016
PE(14:1),0.4812415213906521,1.1342518452710904,2.477790890656678,0.11546432665856549,0.3982225335684695,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,1703.9201164245603,1531.4001083374023,1643.0801162719729,1632.3401184082031,1604.300106048584,1514.1601104736328,1990.2201385498047,1785.1401138305664,1673.7401161193848,1594.100112915039,1803.2601165771484,1476.8401107788086
1-O-tricosanoyl-Cer(d18:1/16:0),0.47919321838064616,2.4579406695065966,2.4641324835266047,0.1164719925141906,0.3989898690932342,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,4923.140335083008,3911.040256500244,3995.740306854248,3865.660255432129,4681.06033706665,4674.660354614258,3747.100273132324,3998.4402770996094,3961.74027633667,5636.340427398682,4099.060287475586,3450.9802436828613
[TG(52:1)]_FA18:1,-0.48295702466290813,9.334765204867931,2.4577338207941466,0.11694739884443593,0.39913989443580644,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,551019.1845703125,332444.880859375,365683.212890625,562159.24267578125,681498.2019042969,1392931.7209472656,1073849.3549804688,847212.94677734375,1024562.5561523438,849680.31103515625,956053.72705078125,109249.96948242188
[TG(54:1)]_FA20:0,-0.4828254342282837,8.169243439869108,2.4563695177039335,0.11704904051925119,0.39913989443580644,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,320123.5076904297,167913.8309326172,153508.2912902832,174085.87286376953,286533.7201538086,595074.5426025391,464416.6762695313,391159.53106689453,501496.3243408203,275107.42248535156,454455.33013916016,65630.86462402344
[TG(58:2)]_FA18:0,-0.48088679261826034,8.12136512504876,2.436875336356024,0.11851208748558288,0.4022961337095637,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,271618.91732788086,156926.5924987793,181676.6520690918,170165.43209838867,420738.13134765625,497838.0556945801,518211.0740966797,466536.1101074219,507843.56774902344,279096.4572753906,635145.3309326172,14580.120956420898
PE(O-34:2),0.4761395190499641,7.297053297772243,2.4373671411894957,0.11847492967290857,0.4022961337095637,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,237517.2582397461,175252.55206298828,175704.35205078125,180938.89373779297,77752.78524780273,116340.10810852052,263552.50079345703,226524.59393310547,251794.4581298828,55199.28453063965,241866.1936035156,26248.901809692383
"Linoelaidyl carnitine | O-linoleoylcarnitine | 9,12-Hexadecadienylcarnitine",0.47570739260098016,12.257613353582059,2.433050089632161,0.11880154050164528,0.40236630346371716,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CAR,5459029.475097656,5325274.859375,5237342.287109375,4588833.94140625,5164315.299072266,5357620.784667969,3984383.2495117183,4176504.073242187,4928253.0986328125,4895887.435058594,9798287.1875,1090622.9429779053
LPE(18:3),-0.48014559296992915,7.661404793611697,2.4294112624161244,0.11907761323990146,0.4023909413547009,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,266690.37979125977,145464.19204711914,128434.98706054688,143623.60870361328,127163.86753845216,230595.77627563477,453296.98010253906,384890.9497680664,418619.85412597656,154441.4100265503,389039.5130004883,25971.14196777344
[TG(52:0)]_FA20:4,-0.4782183035624095,9.755215771307874,2.4102004703900093,0.12054692789712652,0.40643862851801443,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,954619.3195495604,494448.92150115967,552209.8208618164,579221.74951171875,1228484.4400634766,1836963.316619873,1364964.2009887695,1127699.7576904297,1835047.5520629885,923425.1165161132,2147609.181274414,13763.28091430664
PC(44:2),0.4724424929776966,6.1110479599207075,2.399498341780145,0.12137416707265142,0.4083081530511442,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,96229.86601257324,66503.5249710083,61812.40368652344,62788.08354187012,91292.146484375,41336.242835998535,95959.12606811523,80405.14639282227,95837.8865814209,69401.68467712402,89881.686279296875,14095.360931396484
FA(14:1),0.46980716898365055,11.496242151376869,2.3730348925746507,0.12344685211033107,0.4143496358949902,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,FA,2277477.3720703125,2164864.0537109375,2343070.57421875,1769055.1616210938,2193260.048828125,2389994.408203125,1958454.936035156,2481233.7543945313,2366991.37890625,2215613.140625,2229295.900390625,1905441.6752929688
LPI(20:5) | PI(20:5),-0.47362209976520636,6.7836752969832,2.364352440839866,0.12413541483917567,0.4157286711728098,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,61711.00478363037,99129.80670166016,105753.2074584961,55167.68347167969,53555.124252319336,182305.45385742188,229732.73828125,187987.92819213867,93006.96612548828,73570.68649291992,220369.53454589844,32258.38220214844
15:0 Campesteryl ester_simulated | CE(16:0),-0.4725854979973122,10.200776607055536,2.354280262821703,0.12493953773685007,0.41748769641085837,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,789697.7373046875,1044348.4392089844,981364.465576172,1085904.9997558594,711964.9705810547,2066060.1552734375,2288244.3125,2131322.0258789063,2176563.486328125,888156.2966918945,2696200.427001953,82824.66579437256
1-O-carboceroyl-Cer(d18:1/16:0),0.4673235108772776,2.6049345448388417,2.3433721486746393,0.12581693132676944,0.41782079526029864,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,5216.740371704102,3582.860237121582,4081.8003158569336,3601.680244445801,4236.8803062438965,4441.940341949463,3718.3802642822266,3969.8202781677246,3614.9802589416504,5576.680419921875,4055.040290832519,4646.720367431641
Cer(d20:0/26:0),-0.4716778296416228,7.852906168450827,2.34526691512292,0.12566403576837137,0.41782079526029864,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,82489.00484466553,723109.9012832642,14138.560970306396,12971.66093826294,120564.42832946776,122976.50982284546,21008.941318511963,64888.283515930176,897382.4204978943,972553.6929969788,22905.541801452637,3579.9602546691895
PI(38:6),0.46672287078036473,7.811065072703999,2.3418988999187604,0.1259359559922002,0.41782079526029864,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,100776.9266052246,273590.5001220703,337222.6078491211,137149.41064453125,443483.752746582,377851.96520996094,313545.6025390625,263397.6809082031,107909.30810546876,243020.593170166,347981.66357421875,19836.60137939453
SM(d18:2/14:0),-0.47105776976461716,8.32080352365544,2.339183730309742,0.12615564426029058,0.41782079526029864,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,SM,388176.8703918457,224726.35418701172,211272.91357421875,227546.29748535156,265932.99981689453,201590.9126586914,738871.23779296875,631619.6658935547,645042.6072998047,411836.0496826172,549376.4606933594,29877.522003173828
CerP(d18:1/2:0),0.4659923157596721,2.354354835527995,2.3296741797053393,0.12692844211361634,0.4194522689714871,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,4243.380332946777,3512.8002319335938,3525.780258178711,3688.9602699279785,3892.86026763916,4369.2603187561035,4287.340312957764,3661.480270385742,3822.460273742676,4123.5003089904785,3696.700263977051,3441.740245819092
LPI(18:4) | PI(18:4)_2,-0.46943289291413526,6.792426113879169,2.3231058317542193,0.12746529619005073,0.4198400122087468,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,70482.825927734375,111098.60736083984,103757.60870361328,51797.60372924805,70086.48443603516,219400.47802734375,242233.23699951172,203703.2759399414,100495.08521270752,62401.9246673584,231824.4180908203,22948.36149597168
PC(48:0),-0.4692633736521245,6.208447071025976,2.3213810915081012,0.12760668373746145,0.4198400122087468,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,96245.56674575806,49136.14293670654,47679.26252365112,46100.922985076904,69381.86476135254,40237.34310913086,174219.73218536377,143588.67225646973,150268.9514312744,96314.5466003418,126299.82847595216,7447.640537261963
[TG(54:6)]_FA20:0,-0.4680874915889446,7.42799734784306,2.3100007745224502,0.1285439859666845,0.421996374982734,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,212179.3969116211,112513.4280090332,101327.04580688477,100647.44734191896,201318.1346435547,322765.3996887207,328207.8447265625,250387.2530517578,329502.28631591797,195823.6339416504,303603.9002685547,16815.441207885742
[TG(48:0)]_FA16:0,-0.4670522992640554,9.140715119431498,2.299952110663071,0.12937798774207307,0.42199936456848847,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,505868.296875,326644.0822753906,312243.61962890625,453177.0241699219,560058.99951171875,1198175.1518554688,871202.443359375,870452.5407714844,995488.3876953124,540877.64306640625,849730.9582519531,112665.72717285156
CE(20:5),-0.46703450343428937,10.71400504555379,2.2998008626309456,0.12939058673142032,0.42199936456848847,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CE,1180285.7119293213,1487157.0840759275,1472513.1021118164,1506832.094482422,1191717.035903931,3266444.6192626953,3716260.158569336,3172285.7553710938,3439907.041625977,1372025.7718658447,2935721.691833496,40848.14287948608
PC(52:4),-0.46736111022508253,5.750642810584524,2.3026755186829178,0.1291513610853891,0.42199936456848847,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,64091.22438430786,36853.922790527344,32333.122009277344,36015.18241882324,48382.42357254028,47410.08392333984,117892.6275100708,102580.98649978638,104564.5859298706,56465.56349945068,96924.28713989258,7449.300479888916
[TG(56:8)]_FA20:0,-0.46615944430109507,8.173244313807553,2.2912218415794996,0.13010746420345504,0.42341494328820045,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,370044.4790649414,179152.39324951172,180059.77227783203,185093.6530456543,322420.8391113281,535921.0835876465,581042.7413024902,451301.5744628906,551280.044921875,337093.6012573242,486450.3555908203,20226.181396484375
PE(O-40:4),0.4596629081528786,6.760112141037353,2.271457130686258,0.13177595314795154,0.42698831571966117,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,149834.8514404297,114259.88879394533,107995.6065673828,108268.9871826172,84273.52630615234,86556.00695800781,151281.83056640625,137272.86895751953,156551.11206054688,59816.90409851074,164094.8507080078,25189.44189453125
PS(36:3),0.45998908065714117,8.409303457192513,2.2747944355251093,0.13149255869727985,0.42698831571966117,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,482047.4696044922,346202.82177734375,303914.14025878906,294554.9748535156,524426.7777099609,527337.1094970703,445315.9294433594,336928.2653808594,451467.9763183594,309051.7424316406,401726.412109375,47204.22344970703
PS(38:6),0.4590694079244644,8.52794384724789,2.265705749126937,0.13226594541637374,0.4276503677933293,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,517174.95880126953,372603.7624511719,334011.5057373047,312728.86389160156,597975.8406982422,519950.8645629883,497759.0930175781,379873.5695800781,484780.2701416016,347876.9231567383,462244.3903808594,48020.203125
[TG(52:1)]_FA20:0,-0.462965373158141,7.958828687168155,2.260202366661815,0.1327367145728945,0.42824754680091176,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,327296.1651916504,169746.9328918457,133595.0906982422,137052.76791381836,301774.3795776367,545870.9608459473,391059.56549072266,343716.98651123047,512526.7927246094,253177.91790771484,482894.90270996094,22103.841522216797
LPI(18:4) | PI(18:4),-0.4621112272026227,6.8041765007814865,2.2518447551083227,0.13345522309409208,0.4287016735621962,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,72086.96648406982,111652.02905273438,102236.68682861328,54262.8844909668,66615.5439453125,213640.0343017578,242512.7984008789,191939.95770263672,106692.50828552246,66409.32507324219,233850.39544677737,24885.301719665527
PI(44:4),-0.46179030849713876,5.7613660488047636,2.2485855673021433,0.13373659422414536,0.4287016735621962,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,33826.38223648071,49851.143630981445,50531.44340515137,25912.80168914795,47177.10362243652,124295.12924194336,120725.6693572998,85664.68545532227,41880.80267715454,40037.60274505615,114766.50610351563,9264.86067199707
PS(38:0),0.4576649863564734,9.02382306777837,2.251868509407359,0.13345317477571514,0.4287016735621962,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PS,722258.4672241211,539152.1984863281,475265.05725097656,423066.3088378906,913138.1286621094,790790.8956298828,730095.5250244141,533727.20703125,704664.1130371094,490070.09509277344,621830.0622558594,53530.403869628906
Cer(d18:0/14:0),0.45615832107834836,2.479579061455915,2.2328635758727877,0.13510324958326417,0.4290626282098825,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,5076.160377502441,3830.7802734375,4126.480293273926,3868.3002700805664,4532.480304718018,4578.800338745117,3985.70027923584,4381.440330505371,3975.1002807617183,5284.5203857421875,4624.760311126709,3531.0002479553223
Cer(d18:0/h26:0),0.45591453944091204,2.663063154610972,2.230817292470192,0.1352822715531493,0.4290626282098825,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,5651.700382232666,4422.840305328369,4181.580310821533,3916.340274810791,5466.000408172607,5100.96036529541,4147.220317840576,4382.9403076171875,4241.880313873291,6758.940444946289,4186.880283355713,4269.020305633545
PC(44:4),0.45618821504131174,6.2557011184093785,2.237165852117983,0.1347277226458233,0.4290626282098825,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,109318.74835205078,74591.56547546387,69680.58518981934,68401.88645935059,99289.967041015625,54015.063747406006,105880.22631835938,93870.60543823242,104515.42710876463,75865.42597961426,98073.48686218262,14301.821029663086
PC(O-32:1),0.4563384910378394,10.068801749692389,2.238840972207072,0.13458182462312787,0.4290626282098825,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,1548073.5903930664,1098340.9042358398,1150721.142578125,1280994.7928466797,1338342.5675048828,571990.9873046875,1388914.2274169922,1734526.651611328,1805787.82421875,1180390.0194702148,1549043.975830078,28064.721954345703
Stearoylcarnitine | hexadecanedioic acid mono-L-carnitine ester,0.456435857079154,12.50601106809962,2.239808781750142,0.13449761180412168,0.4290626282098825,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,CAR,6482335.626220703,6286662.28515625,5976813.380859375,6023751.5498046875,6428137.4423828125,6003469.816894531,5233001.041259766,5276031.7392578125,5844167.316894531,6513982.381347656,11551838.09765625,1062245.1694755554
FA(18:0),-0.45858139343975607,12.907419437855866,2.2180367195445,0.13640642338717093,0.43171335266510547,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,FA,11906935.778808594,13004.70086288452,7959.860565185547,7950.940544128418,11930306.547519684,10978858.658203123,7982519.958190918,12229226.865966797,10889057.344787598,18058.04145050049,7298097.9130859375,5543847.183898926
LPC(19:0),-0.4576840227908749,8.406323614968468,2.2093954514457437,0.1371724169050966,0.43322174706103295,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,403134.8079833984,210213.0576171875,260138.51751708984,253685.99603271484,274915.3803100586,198544.4937744141,695686.8063964844,635049.9534912109,722321.3221435547,420551.9828491211,715934.6882324219,29588.46194458008
PE(O-40:6),0.4523511982676291,10.281140180282119,2.199864373455057,0.13802288098577264,0.43482321020453046,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,2046561.6899414065,1551734.4771728516,1474785.588256836,1376750.7504882813,718029.7862854004,638590.355430603,1991099.0306396484,2723746.568847656,1708329.1525878906,805668.1675415039,1679495.1662597656,74024.0453338623
SM(d18:0/12:0),-0.45640925288382905,8.43354091529501,2.197214056574012,0.13826041954399232,0.43482321020453046,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,SM,447801.41259765625,247376.49993896484,230648.3390197754,254355.51416015625,256094.61682128903,180954.43225097656,837062.0181884766,667139.8394775391,717217.0592041016,432376.8519897461,611512.6643066406,30360.001892089844
PE(40:10),0.4512703204307117,6.833990090503063,2.189225934641456,0.13897914448185558,0.43616725217890523,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,157746.6717529297,115384.32800292967,119228.92877197266,115488.38745117188,89447.725341796875,74878.88528442383,169393.47045898438,148762.5899658203,177412.43267822266,65765.0044555664,167509.2315673828,25022.34197998047
1-O-tricosanoyl-Cer(d18:1/18:0),0.4506924394439108,2.7276645186937216,2.179828348068604,0.13983005649202326,0.43700541663582215,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,5707.6403884887695,3879.5202598571777,4342.560329437256,3834.300254821778,4672.860336303711,5767.840435028076,4322.880317687988,4530.180316925049,3721.3802642822266,5268.840389251709,4539.620319366455,5073.480350494385
PE(O-40:5),0.4503954019022792,7.517168766520003,2.180795523562665,0.13974221345887736,0.43700541663582215,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,274127.9985961914,202436.93658447263,192629.83471679688,182528.95208740231,126714.58641815186,118573.7491455078,289798.7624511719,280532.6813964844,288443.8796386719,75801.02614974976,275456.19665527344,34836.12230682373
PG(O-38:2),0.44979436716939175,8.509534623384962,2.175020000981931,0.14026769242152556,0.43745986573963286,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PG,484515.4009399414,392107.33361816406,351075.2833251953,316833.80139160156,566976.7911376953,542756.7165527344,499772.47912597656,403897.54919433594,496109.9367675781,354587.8449707031,399676.1256103515,39674.482849121094
PC(44:12),0.4491314428465215,6.854085422444311,2.168519319630036,0.140861805020839,0.43839942227899376,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,172624.81158447266,111473.0675048828,109775.94750976563,118314.78616333008,152456.2908935547,70629.12536621094,159196.59092712402,164857.87283325195,174468.5330810547,116623.0697479248,161885.7333984375,13011.800956726074
CerP(d18:1/24:0),0.448891125308744,2.619410535546456,2.162844395634238,0.14138276135072536,0.4391078708340993,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,Cer,6688.660514831543,4339.320281982422,4060.20027923584,4490.780307769775,5814.260395050049,6348.460502624512,5098.620372772217,4568.060317993164,4437.040336608887,6672.680446624756,4140.560302734375,3477.780258178711
[TG(48:0)]_FA18:1,-0.4509226790896595,8.245873440481132,2.1451530738468136,0.1430207707506299,0.4421818980557471,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,361309.9316101074,197396.11267089844,190039.55416870117,188769.59173583984,382631.33026123047,598168.3820800781,592573.0979003906,492704.58203125,551470.8040161133,357168.6692504883,508181.1535644531,17700.561248779297
[TG(54:3)]_FA18:2,-0.4506512395795042,8.587658730858786,2.142602664855076,0.1432586643667584,0.4421818980557471,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,407594.2022705078,219805.9366455078,220416.4587402344,231667.33666992188,525929.5189208984,1201365.8958740234,613977.6043701172,485050.25,643608.41796875,327406.5627441406,551478.7349853516,50801.34381103515
PC(O-32:2),0.44684248918202846,10.070612773204168,2.146573151509074,0.1428885033179603,0.4421818980557471,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,1527485.5061035156,1106845.6827392578,1156681.2001953125,1286642.132080078,1310547.512451172,545161.6226196289,1391572.300354004,1758493.6547851563,1800357.5993652344,1196964.9067382813,1563108.921508789,29233.502182006836
[TG(56:6)]_FA20:0,-0.45012854278217473,7.561844504128508,2.1376365386319094,0.14372316682771824,0.442702841031058,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,236482.15353393555,122630.14916992188,111600.50787353516,118912.2878112793,211898.63131713867,343400.30462646484,364134.14880371094,278569.638092041,359218.60998535156,218162.4581298828,322551.2645263672,18527.521209716797
[TG(54:1)]_FA18:1,-0.4492579379784401,9.676278445791816,2.129508976795478,0.14448703419586134,0.4441418689757791,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,767264.6859130859,367367.4074707031,418371.2456054687,873272.4914550781,909360.6591796876,1494852.2253417969,1670887.5297851563,1074995.1776123047,1350946.3364257813,1152256.5610351563,1298323.522705078,83741.36602783203
[TG(52:4)]_FA18:0,-0.44747013431139676,7.883604447246062,2.1126894157331435,0.14608238698403006,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,281612.30072021484,137771.6103439331,135868.57070922852,116354.9476928711,284509.1823730469,422988.5506591797,448428.1695251465,321889.7425994873,386100.7484741211,255682.57684326172,380601.4063720703,45878.6026763916
[TG(54:4)]_FA20:4,-0.4467999286168846,8.808811922624068,2.1064500032853175,0.14667924363835322,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,430750.8525390625,247526.55541992188,257995.419921875,340080.3260498047,445320.0854492187,872307.2109375,709008.787109375,567773.90234375,737372.2409667969,547639.0821533203,675805.7370605469,96980.807861328125
[TG(56:6)]_FA18:2,0.4427334742822113,9.49436688314801,2.1072425045895216,0.14660328139438555,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,1307476.0101013184,556128.7855224609,694255.4070739746,639763.8837890625,1303711.7537231443,1272691.4190063477,710547.22607421875,760466.6396484375,1004916.9810180664,669153.0443725586,1250232.2944335938,19952.041473388672
[TG(58:3)]_FA18:1,-0.44690751792561545,7.917569340720701,2.1074307333074107,0.14658524595775752,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,TAG,239979.1138458252,144977.0874633789,153254.23236083984,152631.43243408203,338675.0063171387,412668.2092285156,428167.0537414551,385075.21353149414,458705.81146240234,226834.03637695313,537723.1128540039,21752.221435546875
PC(44:10),0.442942952172133,6.645173781089126,2.109102604205191,0.1464251627510012,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,140517.3684616089,93051.10729980467,93238.18648529051,98220.72760009766,120387.2699432373,59184.30392456055,136270.07052612305,127940.88793945313,140102.19006347656,101499.74755859376,134602.54846191406,18639.361328125
PE(O-40:0),0.4431099578461554,7.65697559320532,2.110776292382525,0.14626510300563716,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,295647.3430175781,220007.53338623047,200992.31536865231,208048.3934326172,190238.29737854004,201872.89350891113,318403.5413208008,267455.76123046875,336951.5645751953,72671.88510131836,328128.4870605469,29397.60217285156
PI(34:6),-0.44669955803643924,7.133786099835932,2.1054302886113874,0.14677704989625084,0.4447879427017966,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,55215.804107666016,173696.5704345703,152397.14965820313,65953.90463256836,73774.4048461914,331204.4637451172,330433.56091308594,304307.34075927734,63385.60510253906,66429.56460571289,280015.3829345703,22721.641708374023
LPI(20:3) | PI(20:3),-0.445137710872669,6.83312896088452,2.0908261007571127,0.14818592099456576,0.44655764292694405,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PI,70642.9056930542,117260.25021362305,110898.80700683594,49902.284675598145,66083.52572631836,230265.458984375,257213.65716552737,204311.9503173828,94947.40642547607,43577.60321044922,246142.19512939453,26428.141891479492
PC(O-32:0),0.44152315483950977,10.094181511067074,2.0957343337777274,0.14771072604293867,0.44655764292694405,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PC,1569969.0028076172,1120796.252319336,1176555.1747436523,1300698.3034667969,1327299.3438720703,631232.515625,1402146.3978271484,1768360.9395751953,1837525.5434570313,1204375.6159057615,1586858.8420410156,27423.642059326172
PE(22:0),0.4409523618263568,6.17779089195726,2.090104341400547,0.1482559442449507,0.44655764292694405,5,6,Genotype_ cKO | time point_ 28d ISCI,Genotype_ cKO | time point_ healthy,PE,106417.80645751952,75957.68524169922,70200.84619140625,71555.605224609375,38221.54274749756,52435.10478973389,100844.70782470705,90805.6664276123,100705.24752807616,37206.56254577637,112061.32678222656,19979.76128387451
