"lipid","type","mean1","mean2"
"LPS(18:0) | PS(18:0)_2","PS",279499.53523763,332234.751611328
"LPS(18:1) | PS(18:1)","PS",344598.244791667,344688.221716309
"LPS(18:1) | PS(18:1)_2","PS",347959.320037842,344262.084765625
"LPS(18:2) | PS(18:2)","PS",359492.359568278,354354.890576172
"LPS(18:2) | PS(18:2)_2","PS",364637.530822754,357697.562512207
"LPS(18:3) | PS(18:3)","PS",411269.190531413,408072.770098877
"LPS(18:3) | PS(18:3)_2","PS",409219.048044841,412757.490930176
"LPS(18:4)","PS",776772.871999105,754057.049316406
"LPS(18:4)_2","PS",770128.716379802,758437.25480957
"LPS(19:0)","PS",98920.0835062663,92185.3624511719
"LPS(19:1)","PS",239366.223378499,238402.276904297
"LPS(20:0) | PS(20:0)","PS",153163.72660319,146416.835559082
"LPS(20:0) | PS(20:0)_2","PS",158992.490224202,153773.605908203
"LPS(20:1) | PS(20:1)","PS",192561.127766927,202964.331152344
"LPS(20:1) | PS(20:1)_2","PS",183739.526570638,187555.100683594
"LPS(20:2) | PS(20:2)","PS",256930.847829183,356384.014099121
"LPS(20:2) | PS(20:2)_2","PS",253763.284759521,351885.32232666
"LPS(20:3) | PS(20:3)","PS",240602.150187174,264823.640100098
"LPS(20:3) | PS(20:3)_2","PS",238015.791025798,263243.06105957
"LPS(20:4) | PS(20:4)","PS",170098.618530273,155179.002886963
"LPS(20:4) | PS(20:4)_2","PS",171089.522374471,157087.183337402
"LPS(20:5) | PS(20:5)","PS",72469.208597819,70970.4895019531
"LPS(20:5) | PS(20:5)_2","PS",70104.9991861979,71912.2770507813
"LPS(21:0)","PS",147491.200073242,141630.451574707
"LPS(22:0 | PS(22:0)","PS",184889.388387044,171589.355786133
"LPS(22:0 | PS(22:0)_2","PS",177284.875610352,173684.529174805
"LPS(22:1) | PS(22:1)","PS",201214.773783366,201601.962353516
"LPS(22:1) | PS(22:1)_2","PS",204624.796925863,207467.572174072
"LPS(22:2) | PS(22:2)","PS",270692.222330729,284737.556945801
"LPS(22:2) | PS(22:2)_2","PS",277694.285552979,285729.99083252
"LPS(22:4) | PS(22:4)","PS",136027.763824463,137547.896459961
"LPS(22:4) | PS(22:4)_2","PS",137983.011922201,136899.700598145
"LPS(22:6) | PS(22:6)","PS",147708.37012736,134535.152624512
"LPS(22:6) | PS(22:6)_2","PS",145309.983856201,132169.677709961
"Lyso_C17sphingosine-1-phosphocholine","SM",142385.810719808,146130.726409912
"Lyso_Sphinganine-1-phosphocholine","SM",303195.829874674,304414.100683594
"Lyso_Sphingosine-1-phosphocholine","SM",321156.176930745,320398.619244385
"O-(11-carboxyundecanoyl)carnitine","CAR",2014729.35141246,1764798.26093597
"O-(13-carboxytridecanoyl)carnitine","CAR",1617081.77844111,1281139.27899857
"O-(17-carboxyheptadecanoyl)carnitine","CAR",1387348.92866898,1034359.69390335
"O-arachidonoylcarnitine","CAR",1251017.49723307,918880.704125977
"O-behenoylcarnitine","CAR",1065814.93684578,792707.286540222
"O-oleoylcarnitine | Elaidic carnitine","CAR",3642399.52894211,2729320.52869797
"O-palmitoleoylcarnitine | trans-Hexadec-2-enoyl carnitine","CAR",1363057.70401255,1048868.42894135
"Palmitoylcarnitine | (5Z)-13-carboxytridec-5-enoylcarnitine","CAR",1462514.66197459,1107961.75299225
"PC(30:0)","PC",1169925.33756002,1392841.71727905
"PC(30:1)","PC",1196577.42973836,1410037.30507202
"PC(30:2)","PC",1229003.76536051,1441869.17631836
"PC(32:0)","PC",1561969.41258748,2067692.11599121
"PC(32:1)","PC",1555503.7032369,2045851.53098755
"PC(32:2)","PC",1567589.9614563,2056844.88947144
"PC(32:3)","PC",1552500.2130127,2036734.85524902
"PC(32:4)","PC",1384600.1907959,1798349.70614014
"PC(32:5)","PC",1512739.91708374,1889724.06310425
"PC(34:0)","PC",2023191.5745341,2867593.60997314
"PC(34:1)","PC",1999593.72694906,2832903.05109253
"PC(34:2)","PC",1947722.85426839,2820358.04657593
"PC(34:3)","PC",2874376.68027751,3972957.51318359
"PC(34:4)","PC",2940572.50917562,4067942.24259033
"PC(34:5)","PC",2643001.31883748,3615116.4965332
"PC(34:6)","PC",1904022.0646464,2405739.24213257
"PC(36:0) | PC(P-38:6)","PC",2515311.10736084,3268028.33968506
"PC(36:0) | PC(P-38:6)_2","PC",2447940.38517253,3208379.31470947
"PC(36:1)","PC",2438359.9495341,3205463.4956604
"PC(36:2)","PC",2452300.15209961,3236638.78347168
"PC(36:3)","PC",2898650.35221354,4017463.85736084
"PC(36:4)","PC",3800759.12349447,5409286.17677002
"PC(36:5)","PC",3639623.52620443,5166435.72548828
"PC(36:6)","PC",3022413.18233236,4213758.05654297
"PC(36:7)","PC",2542997.58103434,3501123.88599854
"PC(36:8)","PC",2266318.78637695,3155257.80481567
"PC(38:0)","PC",1834941.82235972,2572942.84185791
"PC(38:1)","PC",1853635.83193588,2560424.87695312
"PC(38:2)","PC",1909683.64194743,2676804.21494141
"PC(38:3)","PC",2607540.88360596,3809479.9295166
"PC(38:4)","PC",3030244.17771403,4373009.3817749
"PC(38:5)","PC",3001023.00386556,4386374.73867187
"PC(38:6)","PC",3440571.29661051,4686183.1538208
"PC(38:7)","PC",3120040.32613118,4183184.39438477
"PC(38:8)","PC",2882499.88067627,3725182.47807617
"PC(38:9)","PC",2667820.54361979,3512490.38977051
"PC(40:0)","PC",711930.01546224,832983.004980469
"PC(40:1)","PC",983459.57796224,1102703.59921875
"PC(40:10)","PC",1767663.21429062,2519703.50164185
"PC(40:2)","PC",981347.805094401,1135099.44033203
"PC(40:3)","PC",1203828.53857422,1522134.00170898
"PC(40:4)","PC",1349195.865743,2061281.70706787
"PC(40:5)","PC",1450006.61507161,2109288.82072754
"PC(40:6)","PC",1575167.43762207,2281859.7356842
"PC(40:7)","PC",1642772.7569046,2392602.34059753
"PC(40:8)","PC",1741145.21532313,2473157.79869995
"PC(40:9)","PC",1701948.9586525,2433274.66703033
"PC(42:0)","PC",139849.818105062,168920.549682617
"PC(42:1)","PC",397597.399007161,432974.772021484
"PC(42:10)","PC",594666.431803385,720245.408544922
"PC(42:11)","PC",602744.87117513,732943.083300781
"PC(42:2)","PC",414693.013468424,468184.422802734
"PC(42:3)","PC",367813.158406576,426442.894433594
"PC(42:4)","PC",468451.567342122,532877.924365234
"PC(42:5)","PC",446855.274129232,521907.961962891
"PC(42:6)","PC",560116.660481771,630418.58046875
"PC(42:7)","PC",598515.068359375,678056.6734375
"PC(42:8)","PC",626974.315348307,737423.396630859
"PC(42:9)","PC",609280.587402344,722625.948779297
"PC(44:0)","PC",59693.5608596802,71132.1573425293
"PC(44:1)","PC",65139.7114804586,79879.4533676147
"PC(44:10)","PC",97960.5967508952,125220.456890869
"PC(44:12)","PC",128265.019935608,162743.996000671
"PC(44:2)","PC",64708.2678743998,88570.2180664062
"PC(44:3)","PC",70771.3851013184,95702.995223999
"PC(44:4)","PC",74401.5515460968,94894.4109313965
"PC(44:5)","PC",77326.5253543854,99211.5868118286
"PC(44:6)","PC",83925.6995315552,107447.879946899
"PC(44:7)","PC",85129.8030370077,112495.680459595
"PC(44:8)","PC",86938.0333048503,113979.743902588
"PC(46:0)","PC",85858.4529641469,87427.2816047668
"PC(46:1)","PC",82204.7695484161,84413.4861412048
"PC(46:2)","PC",83842.908946991,87307.9098167419
"PC(48:0)","PC",114373.871805827,115394.2164505
"PC(48:2)","PC",102145.693951289,100552.503102112
"PC(50:0)","PC",110043.900531133,107097.799338531
"PC(52:0)","PC",70582.6112035116,69009.2169418335
"PC(52:4)","PC",80190.3886038462,78766.9260215759
"PC(O-32:0)","PC",1377659.66701253,1609445.64491577
"PC(O-32:1)","PC",1343710.89235433,1571305.07797852
"PC(O-32:2)","PC",1346709.66537984,1577322.0443634
"PC(O-32:3)","PC",1367807.14757284,1613121.65897827
"PC(O-34:0)","PC",1702804.53943888,2168518.99529419
"PC(O-34:1)","PC",1652832.58701579,2107020.76472778
"PC(O-34:2)","PC",1587815.00352987,2110622.00046387
"PC(O-34:3)","PC",1700153.61653646,2228366.68811035
"PC(O-34:4)","PC",1738168.09468587,2294877.92589722
"PC(O-36:0)","PC",2579636.7186381,3553543.79821777
"PC(O-36:1)","PC",2301328.34039307,3158736.13249512
"PC(O-36:2)","PC",1941275.09350586,2771426.56109619
"PC(O-36:3)","PC",2006391.88956706,2860520.22711182
"PC(O-36:4)","PC",2144267.61073812,3056959.35943604
"PC(O-36:5)","PC",2143951.57490031,3024096.31761475
"PC(O-38:0)","PC",3163336.9196167,4201667.07056885
"PC(O-38:1)","PC",2900414.41975911,3732016.54537354
"PC(O-38:2)","PC",2689034.31005859,3552666.53200684
"PC(O-38:3)","PC",2570181.17199707,3450784.7822998
"PC(O-38:4)","PC",2549366.66951497,3409306.08294678
"PC(O-38:5)","PC",2532356.95749919,3337911.20050049
"PC(O-38:6)","PC",2505481.22143555,3282401.4947998
"PC(O-40:0)","PC",1646269.14745839,2394049.9986496
"PC(O-40:1)","PC",1734165.89174398,2472201.51141663
"PC(O-40:2)","PC",1693429.8000412,2428507.02380829
"PC(O-40:3)","PC",1698622.86247762,2512059.89073791
"PC(O-40:4)","PC",1754282.66788228,2540245.68146515
"PC(O-40:5)","PC",1765369.74106598,2480250.34279327
"PC(O-40:6)","PC",1762602.5706927,2508406.05687256
"PC(O-42:0)","PC",614307.697672526,685074.414990234
"PC(O-42:1)","PC",601636.110026042,723126.842675781
"PC(O-42:2)","PC",665005.148071289,776479.314257813
"PC(O-42:3)","PC",667318.599609375,778677.440625
"PC(O-42:4)","PC",608870.266276042,742512.835546875
"PC(O-42:6)","PC",683514.785970052,808579.874609375
"PC(O-44:3)","PC",96756.3098907471,125777.625775146
"PC(O-44:4)","PC",114328.018157959,141371.222396851
"PC(O-44:5)","PC",127113.601918538,159696.278588867
"PC(P-32:4)","PC",1694771.87414551,2258774.07177124
"PC(P-36:5)","PC",2077166.6045634,2943209.45975952
"PC(P-40:6)","PC",1849941.88208516,2568914.61395264
"PC(P-42:4)","PC",636847.493896484,763758.27734375
"PC(P-42:6)","PC",688302.332519531,810687.446289062
"PE(14:0)","PE",289.996691385905,303.172023773193
"PE(14:1)","PE",249.930007298787,317.552021026611
"PE(16:0)","PE",151511.622332255,152515.742519379
"PE(16:1)","PE",221571.094828288,223285.836190796
"PE(18:0)","PE",123995.505307515,136985.750027466
"PE(18:1)","PE",191495.729728699,258985.814785767
"PE(18:2)","PE",168971.65816625,169385.923065186
"PE(18:3)","PE",182153.005528768,180132.716873169
"PE(18:4)","PE",184011.82649231,190279.821855164
"PE(20:0)","PE",233039.753149668,251232.315664673
"PE(20:1)","PE",138763.33283488,185997.09302063
"PE(20:2)","PE",131652.542617798,146576.859767151
"PE(20:3)","PE",137194.329121908,143185.720309448
"PE(20:4)","PE",121996.992787679,127860.745855713
"PE(20:5)","PE",73846.1547851562,114594.011132812
"PE(21:0)","PE",66877.6143417358,68713.9647140503
"PE(22:0)","PE",62363.3413658142,68959.4973609924
"PE(22:1)","PE",105925.09425354,135030.705198669
"PE(22:2)","PE",0,0
"PE(22:4)","PE",49704.8509610494,66080.4933685303
"PE(22:6)","PE",110367.725200653,107466.187051392
"PE(24:0)","PE",79010.9825464884,88161.734715271
"PE(26:0)","PE",153528.967061361,152961.726831055
"PE(26:1)","PE",299655.389892578,304364.962744141
"PE(28:0)","PE",181606.476992289,190664.917259216
"PE(28:1)","PE",271356.96329244,290675.791696167
"PE(28:2)","PE",185025.527435303,195704.833563232
"PE(30:0)","PE",153281.341430664,173352.165100098
"PE(30:1)","PE",239708.300120036,251375.550354004
"PE(30:2)","PE",346891.310007731,352587.001081848
"PE(30:3)","PE",179744.019577026,173447.54446106
"PE(30:4)","PE",69056.0154520671,76477.0213638306
"PE(32:0)","PE",357197.31749471,364385.322140503
"PE(32:1)","PE",150443.984509786,164568.635305786
"PE(32:2)","PE",136381.288978577,165281.675708008
"PE(32:3)","PE",252866.99180603,261794.311132812
"PE(32:4)","PE",72120.6987330119,89378.3712799072
"PE(32:5)","PE",102597.943969727,86962.8782348633
"PE(34:1)","PE",153363.387280782,204294.65116272
"PE(34:2)","PE",178313.485827128,198093.800244141
"PE(34:3)","PE",168876.804428101,179492.452371216
"PE(34:4)","PE",127458.402069092,145920.751182556
"PE(34:5)","PE",134806.519126892,178042.009410095
"PE(34:6)","PE",122738.908139547,135623.668255615
"PE(36:0)","PE",190325.750640869,243207.092555237
"PE(36:1)","PE",265288.118189494,387257.911303711
"PE(36:3)","PE",176080.560677846,213575.014825439
"PE(36:4)","PE",152403.959281921,191998.221063232
"PE(36:5)","PE",85730.9720153809,105448.991560364
"PE(36:6)","PE",92980.2026824951,119383.908235168
"PE(36:7)","PE",147218.650060018,169714.915840149
"PE(36:8)","PE",163772.834111532,216692.042889404
"PE(38:0)","PE",222808.29196167,269608.179171753
"PE(38:0)_2","PE",233318.262746175,279708.720767212
"PE(38:1)","PE",201824.690547943,305694.998312378
"PE(38:2)","PE",189231.806060791,262353.466133118
"PE(38:3)","PE",139198.523930868,178291.736335754
"PE(38:5)","PE",144203.003065745,184787.820629883
"PE(38:6)","PE",179395.079874674,220886.758526611
"PE(38:7)","PE",227075.411969503,268151.395176697
"PE(38:8)","PE",217339.189308167,309427.119018555
"PE(38:9)","PE",203019.520868937,274270.523571777
"PE(40:0) | PE(P-42:6)","PE",506881.299835205,536672.334063721
"PE(40:0) | PE(P-42:6)_2","PE",426577.99005127,461878.616516113
"PE(40:1)","PE",134399.702875773,164394.840411377
"PE(40:10)","PE",108931.260421753,130828.577139282
"PE(40:2)","PE",174487.835887909,218912.16267395
"PE(40:3)","PE",137501.4132061,171413.208007812
"PE(40:4)","PE",121938.414296468,158967.679824829
"PE(40:5)","PE",153996.360394796,200058.517111206
"PE(40:7)","PE",235436.433614095,269604.454727173
"PE(40:8)","PE",186626.839590708,232085.020698547
"PE(40:9)","PE",115605.024162292,151069.02661438
"PE(42:0)","PE",111261.487599691,128582.944537354
"PE(42:1)","PE",315835.551134745,374548.403649902
"PE(42:10)","PE",380820.145688375,423998.29753418
"PE(42:11)","PE",121067.021934509,135824.530134583
"PE(42:2)","PE",760182.073460897,854098.658692932
"PE(42:2)_2","PE",747092.629974365,828891.642976379
"PE(42:3)","PE",139304.81292216,155780.613948059
"PE(42:4)","PE",87582.7290242513,103148.583282471
"PE(42:5)","PE",116104.5815684,139448.879003906
"PE(42:6)","PE",157818.587895711,179360.864904785
"PE(42:7)","PE",133609.825937907,159560.007943726
"PE(42:9)","PE",268506.537441254,298627.29127121
"PE(44:0)","PE",93415.9632155101,104440.899489594
"PE(44:1)","PE",82290.5324675242,93895.9422355652
"PE(44:12)","PE",108911.878074646,126127.585113525
"PE(44:2)","PE",77514.2056280772,89165.9941886902
"PE(44:3)","PE",105264.814016342,112851.475469208
"PE(44:4)","PE",103238.667319616,122098.396076965
"PE(44:5)","PE",90328.9692204793,104568.727648926
"PE(44:6)","PE",111620.681668599,129391.860452271
"PE(44:7)","PE",137030.630590439,147300.909564209
"PE(44:8)","PE",131845.92930603,151827.163723755
"PE(46:1)","PE",70449.9850126902,86881.0942428589
"PE(52:4)","PE",54446.870669047,64382.095980835
"PE(O-18:0)","PE",160415.564422607,162686.128308105
"PE(O-18:1)","PE",460917.241834005,454582.999884033
"PE(O-20:0)","PE",86630.8289248149,88205.8778930664
"PE(O-28:0)","PE",153274.710070292,166625.165057373
"PE(O-30:0)","PE",173455.89230601,189587.12081604
"PE(O-32:1)","PE",244807.040562948,267119.304440308
"PE(O-32:5)","PE",178106.445556641,189105.452978516
"PE(O-34:0)","PE",164488.514511108,180027.636923218
"PE(O-34:1)","PE",118253.231208801,156355.615530396
"PE(O-34:2)","PE",166297.288040161,201107.207019043
"PE(O-34:3)","PE",160375.248021444,160514.49566803
"PE(O-34:4)","PE",88341.2296473185,96303.7945800781
"PE(O-36:0)","PE",137898.556589762,158231.903070068
"PE(O-36:1)","PE",155437.540509542,203505.245825195
"PE(O-36:2)","PE",197926.93106842,277447.709832764
"PE(O-36:3)","PE",188311.478240967,268262.777398682
"PE(O-36:4)","PE",143899.260030111,192660.91005249
"PE(O-36:5)","PE",102035.877120972,124473.393557739
"PE(O-38:0)","PE",197617.354604085,246242.557948303
"PE(O-38:1)","PE",231946.403137207,292946.704406738
"PE(O-38:2)","PE",187843.066724141,262205.806237793
"PE(O-38:3)","PE",134166.07602946,179900.133772278
"PE(O-38:4)","PE",114736.604133606,175128.872320557
"PE(O-38:5)","PE",114005.081471761,155119.635253906
"PE(O-38:6)","PE",153989.236447652,182418.163585663
"PE(O-40:0)","PE",224849.753293355,258750.346676636
"PE(O-40:2)","PE",115427.451459249,152183.674526978
"PE(O-40:3)","PE",104923.853731791,125971.532919312
"PE(O-40:4)","PE",100739.486996969,130441.228900146
"PE(O-40:5)","PE",186598.260265986,235532.973146057
"PE(O-40:6)","PE",1517130.69488398,1784267.63369141
"PE(O-42:0)","PE",124803.223443349,144968.30582428
"PE(O-42:2)","PE",196548.59731102,227256.727792358
"PE(O-42:4)","PE",104913.043749491,117179.704103088
"PE(O-42:6)","PE",182973.130714417,200769.670849609
"PE(P-16:0)","PE",410227.909642537,383136.783456421
"PE(P-20:0)","PE",147903.556704203,154006.106378174
"PE(P-28:0)","PE",291352.636878967,304779.160479736
"PE(P-30:0)","PE",286834.061963399,311008.417903137
"PE(P-30:1)","PE",188856.67297109,194372.954376221
"PE(P-32:1)","PE",200217.581389109,201101.452536011
"PE(P-34:4)","PE",77051.0551605225,79443.7540313721
"PE(P-36:5)","PE",137168.419871012,148746.161627197
"PE(P-36:6)","PE",201984.720640818,259441.528259277
"PE(P-40:7)","PE",226980.087231954,308522.975712585
"PE(P-42:0)","PE",109846.64138031,133117.073376465
"PE(P-42:4)","PE",122152.725529989,145592.686882019
"PG(14:0)","PG",595.586692174275,602.556044006347
"PG(18:4)","PG",0,0
"PG(20:0)","PG",111265.194325765,105634.994482422
"PG(22:2)","PG",170508.537943522,169850.023742676
"PG(24:0)","PG",168834.908650716,156354.710546875
"PG(24:1)","PG",612804.854125977,637626.066357422
"PG(26:0)","PG",398281.74399821,404668.434313965
"PG(28:0)","PG",1192734.45381673,1066442.81472168
"PG(28:1)","PG",599848.899983724,649293.172216797
"PG(28:2)","PG",298857.277191162,296554.548809814
"PG(30:0)","PG",238231.416768392,238636.317260742
"PG(30:1)","PG",338404.749674479,330417.380926514
"PG(30:2)","PG",195390.08026123,207848.12277832
"PG(30:3)","PG",244522.812367757,229972.281158447
"PG(30:4)","PG",101403.381225586,104574.191516113
"PG(32:0)","PG",244202.814453125,257370.700109863
"PG(32:1)","PG",258920.978139242,274948.750708008
"PG(32:2)","PG",665544.390563965,650079.240600586
"PG(32:3)","PG",248057.387827555,229715.956787109
"PG(32:4)","PG",110317.690770467,124308.585412598
"PG(34:0)","PG",259941.204762777,274408.023608398
"PG(34:1)","PG",344083.424743652,348631.497607422
"PG(34:2)","PG",315962.826741536,305611.528991699
"PG(34:3)","PG",317945.710245768,321463.422271729
"PG(34:4)","PG",216348.836090088,243914.977307129
"PG(34:5)","PG",116422.968607585,152898.270495605
"PG(34:5)_2","PG",131395.655375163,172384.300341797
"PG(34:6)","PG",200910.240824382,187809.822290039
"PG(36:0)","PG",480541.916615804,542559.452856445
"PG(36:1)","PG",1233911.27258301,1645349.37109375
"PG(36:2)","PG",609741.713562012,764377.89753418
"PG(36:3)","PG",320639.639546712,388565.672149658
"PG(36:4)","PG",231185.155609131,246208.55411377
"PG(36:5)","PG",153097.190531413,165711.656274414
"PG(36:6)","PG",198129.270985921,218972.919458008
"PG(36:7)","PG",334311.850290934,348218.060266113
"PG(36:8)","PG",664733.63100179,664814.728283691
"PG(38:0) | PG(P-40:6)","PG",592598.618906657,680648.169104004
"PG(38:1)","PG",956058.877176921,1222963.62314453
"PG(38:2)","PG",1714874.95276896,1997987.50395508
"PG(38:3)","PG",289533.470347087,374587.758374023
"PG(38:4)","PG",592064.307576497,610384.416174316
"PG(38:5)","PG",234373.470265706,244965.085949707
"PG(38:6)","PG",333378.171966553,370220.846643066
"PG(38:7)","PG",519294.657836914,663054.34119873
"PG(38:8)","PG",417911.439280192,547960.765270996
"PG(38:9)","PG",432138.503845215,477851.311071777
"PG(40:0) | PG(P-42:6)","PG",2255753.69087728,2495765.70959473
"PG(40:0) | PG(P-42:6)_2","PG",2043170.74521891,2231583.71096191
"PG(40:1)","PG",285058.189198812,328788.431103516
"PG(40:10)","PG",182533.242299398,192445.241821289
"PG(40:2)","PG",352018.950500488,372456.114825439
"PG(40:3)","PG",223134.973185221,244793.452587891
"PG(40:4)","PG",302452.971588135,322805.122180176
"PG(40:5)","PG",309832.949839274,330782.663006592
"PG(40:6)","PG",742281.210550944,777795.591052246
"PG(40:7)","PG",418841.958190918,535432.309088135
"PG(40:8)","PG",359355.901672363,485566.662176514
"PG(40:9)","PG",214342.247517904,248397.369763184
"PG(42:0)","PG",184057.519805908,188152.2421875
"PG(42:1)","PG",166772.228464762,192604.153027344
"PG(42:10)","PG",214361.185506185,212625.487976074
"PG(42:11)","PG",213036.042205811,217597.783703613
"PG(42:2)","PG",152032.431243896,158942.14342041
"PG(42:3)","PG",209260.982381185,213946.482080078
"PG(42:4)","PG",541019.378184001,553748.700921631
"PG(42:5)","PG",197262.476491292,204920.115533447
"PG(42:6)","PG",307460.852030436,316518.957836914
"PG(42:7)","PG",224248.656626383,241751.52857666
"PG(42:8)","PG",189498.005869548,211733.223657227
"PG(42:9)","PG",173030.454711914,197152.314416504
"PG(44:0)","PG",185645.003672282,190276.853363037
"PG(44:1)","PG",134426.060535431,135594.170722961
"PG(44:10)","PG",174085.752721151,175229.036972046
"PG(44:12)","PG",171019.116053263,175679.313104248
"PG(44:2)","PG",134771.0889829,134131.033187103
"PG(44:3)","PG",165604.354669571,162333.975222778
"PG(44:4)","PG",165402.475458781,174430.056347656
"PG(44:5)","PG",143954.763565063,150886.50368042
"PG(44:6)","PG",158658.544642131,164264.943029785
"PG(44:7)","PG",206374.66178894,212665.429852295
"PG(44:8)","PG",144807.066899617,151882.903686523
"PG(O-20:0)","PG",72382.6958007812,72860.5164306641
"PG(O-28:0)","PG",375341.945292155,402533.487817383
"PG(O-30:0)","PG",298782.771402995,303956.837774658
"PG(O-30:1)","PG",561837.718882243,541884.287176514
"PG(O-32:0)","PG",226801.691467285,217992.695483398
"PG(O-32:1)","PG",343164.657938639,323166.510205078
"PG(O-34:0)","PG",231491.837778727,253671.480786133
"PG(O-34:2)","PG",233290.668558757,218081.111004639
"PG(O-34:3)","PG",297291.638142904,272370.231304932
"PG(O-34:4)","PG",154710.633412679,155697.963232422
"PG(O-36:0)","PG",333972.010233561,349456.201947021
"PG(O-36:1)","PG",577060.976033529,586392.373693848
"PG(O-36:2)","PG",339205.790415446,354853.157922363
"PG(O-36:4)","PG",247796.334823608,288448.562249756
"PG(O-36:5)","PG",154669.470489502,167411.75291748
"PG(O-38:0)","PG",486693.010121663,639005.739825439
"PG(O-38:1)","PG",447600.344197591,612626.828033447
"PG(O-38:2)","PG",409792.292521159,478905.223828125
"PG(O-38:3)","PG",534530.499084473,578917.649487305
"PG(O-38:4)","PG",193354.30947876,249817.871813965
"PG(O-38:6)","PG",261920.535461426,277862.418676758
"PG(O-40:0)","PG",397590.927663167,516242.202941895
"PG(O-40:1)","PG",379952.369873047,534735.948547363
"PG(O-40:2)","PG",221038.137858073,274016.039465332
"PG(O-40:4)","PG",181075.330474854,190837.426184082
"PG(O-40:5)","PG",311378.164265951,343232.376177979
"PG(O-40:6)","PG",1739523.01147461,1911291.39937134
"PG(O-40:9)","PG",187086.713500977,197609.68236084
"PG(O-42:0)","PG",209017.842346191,224231.175738525
"PG(O-42:1)","PG",178113.04671224,193746.653692627
"PG(O-42:2)","PG",168072.015446981,190773.201092529
"PG(O-42:4)","PG",199541.106984456,206717.222827148
"PG(O-42:6)","PG",463535.298604329,487841.090429688
"PG(P-16:0)","PG",209.086661656698,304.687997436523
"PG(P-20:0)","PG",142249.867818197,143669.533984375
"PG(P-28:0)","PG",732416.678426107,756179.557580566
"PG(P-30:1)","PG",263912.585098267,264829.549102783
"PG(P-34:4)","PG",151645.119832357,126532.416644287
"PG(P-36:5)","PG",283349.842559814,295966.25526123
"PG(P-38:6)","PG",480129.811442057,537601.75423584
"PG(P-42:2)","PG",216443.054616292,210328.758361816
"PG(P-42:4)","PG",222182.092732747,243452.633392334
"PI(14:1)","PI",4533.12029202779,3086.96025466919
"PI(20:1)","PI",302273.136561076,260451.602255249
"PI(24:0)","PI",171875.323582967,149547.466545105
"PI(26:0)","PI",250109.711140951,213832.08336792
"PI(26:1)","PI",472593.562316895,444968.176855469
"PI(28:0)","PI",459077.494023641,395644.277166748
"PI(28:1)","PI",434970.722076416,413076.819818115
"PI(28:2)","PI",146935.575787862,133359.645507812
"PI(30:0)","PI",362585.537618001,300027.004492188
"PI(30:1)","PI",386308.95068868,334613.232009888
"PI(30:2)","PI",181333.273162206,178473.693675232
"PI(30:3)","PI",169544.628389994,155070.639202881
"PI(30:4)","PI",117693.727917989,115331.335015869
"PI(32:0)","PI",754013.210652669,618677.395776367
"PI(32:1)","PI",380050.101267497,318129.734655762
"PI(32:2)","PI",283114.624237061,257711.322387695
"PI(32:3)","PI",165578.797411601,155172.806672668
"PI(32:4)","PI",132995.115402222,128589.072499084
"PI(32:5)","PI",141656.263843536,136907.942353821
"PI(34:0)","PI",384755.64666748,355959.090673828
"PI(34:1)","PI",294102.228149414,170950.825830078
"PI(34:2)","PI",310530.038004557,234601.348071289
"PI(34:3)","PI",191506.043739319,175631.992044067
"PI(34:4)","PI",149002.197751363,145301.89928894
"PI(34:5)","PI",263698.624458313,279086.988864136
"PI(34:6)","PI",206574.34463501,206887.17862854
"PI(36:0)","PI",418442.24230957,389134.464709473
"PI(36:1)","PI",308461.655721029,276475.58062439
"PI(36:2)","PI",348367.218119303,274917.566223145
"PI(36:3)","PI",239358.672747294,199173.493843079
"PI(36:4)","PI",351163.451138814,335874.847787476
"PI(36:5)","PI",114321.642017365,114116.952424622
"PI(36:6)","PI",162485.332249959,157541.107896423
"PI(36:7)","PI",197228.124720256,175078.91307373
"PI(36:8)","PI",198763.311503092,182373.405145264
"PI(38:0) | PI(P-40:6)","PI",533393.40473938,442193.992633057
"PI(38:0) | PI(P-40:6)_2","PI",653820.373184204,567666.312680054
"PI(38:1)","PI",183476.886472066,194355.807424927
"PI(38:2)","PI",149044.636809031,149651.446792603
"PI(38:3)","PI",189976.177775065,197039.830936432
"PI(38:4)","PI",702128.846150716,735206.658433533
"PI(38:5)","PI",283130.664656321,279694.583686066
"PI(38:6)","PI",255781.200871785,253334.506994629
"PI(38:7)","PI",649460.757647196,700574.601475525
"PI(38:8)","PI",225617.500788371,242602.583460999
"PI(38:9)","PI",148905.794118245,139244.166201782
"PI(40:0)","PI",36238382.4913508,30479692.2825882
"PI(40:1)","PI",320446.494584401,267292.721896362
"PI(40:10)","PI",108165.591396332,102614.611199188
"PI(40:2)","PI",275593.032550812,231398.297353363
"PI(40:3)","PI",129176.879014333,129831.677383423
"PI(40:4)","PI",330751.432661692,318907.631425476
"PI(40:5)","PI",180884.938443502,167377.366963196
"PI(40:6)","PI",223579.683086395,219032.6424263
"PI(40:7)","PI",190233.416275024,187136.168092346
"PI(40:8)","PI",151275.453931173,161707.380014038
"PI(40:9)","PI",106723.363941828,107337.767547607
"PI(42:0)","PI",95158.0667826335,88227.2222114563
"PI(42:1)","PI",84035.9625631968,77810.9180183411
"PI(42:10)","PI",136064.510298411,125546.70940094
"PI(42:11)","PI",455020.962275187,374062.102506256
"PI(42:3)","PI",360790.633566538,293359.132019043
